id,Density
mp-10052,5.724083761396221
mp-10054,6.701469344301193
mp-10055,7.367120828323568
mp-1005693,9.110846960938252
mp-1005752,7.826749619258876
mp-1005760,14.420421983770142
mp-1005761,7.62864403145452
mp-1005762,9.565517657083806
mp-10058,9.682528041209444
mp-1005895,7.492016773361367
mp-10059,7.709830135820116
mp-10060,10.14836517403976
mp-1006057,6.936590271902152
mp-1006059,10.517436213013116
mp-1006068,9.610036049303664
mp-10061,10.352814333897127
mp-1006112,2.156368599879931
mp-1006132,13.726580491980425
mp-1006146,6.423778437472172
mp-1006150,10.12404039130917
mp-1006246,7.508879746836739
mp-1006256,9.254918568824287
mp-1006283,9.133221368103056
mp-10063,5.43626545738967
mp-1006323,9.337405129700617
mp-1006330,8.330701204740235
mp-1006351,5.280881479698365
mp-1006399,7.281738476849674
mp-10064,4.146372198466779
mp-10068,7.687445708476535
mp-1006815,3.2856043053726403
mp-1006878,5.000166134703872
mp-1006880,8.574936006540474
mp-1006882,5.922981461882066
mp-1006883,8.876882909537516
mp-1006884,9.52736437740474
mp-1006885,3.629265911696611
mp-1006886,6.597584383811093
mp-1006887,7.216164152184209
mp-1006888,3.0284297870036307
mp-1006891,4.677634736845011
mp-1007,7.906140580533158
mp-10074,4.305992283547147
mp-1007636,4.609769702579187
mp-1007637,1.393336406511905
mp-1007652,5.320916908680534
mp-1007656,12.748883903567233
mp-1007657,12.922057170997144
mp-1007660,15.042696741612849
mp-1007661,5.368657231393549
mp-1007663,7.401355495811659
mp-1007664,10.897536741101693
mp-1007665,6.848068095006081
mp-1007666,12.675278078548107
mp-1007685,6.818524506371196
mp-1007690,19.3187339009912
mp-1007691,16.38616663728141
mp-1007692,12.629880160423864
mp-1007693,19.828762867743084
mp-1007730,6.280012235545494
mp-1007755,15.861588222234026
mp-1007758,11.050607799966915
mp-1007760,5.081784224344132
mp-1007761,17.105836889719654
mp-1007770,7.211345388879406
mp-1007776,6.819963595142556
mp-1007778,9.899554076653324
mp-1007786,17.03764111781878
mp-10078,7.229041986358792
mp-1007819,14.853115276756537
mp-1007821,8.914751250094522
mp-1007823,5.269414177336419
mp-1007824,3.6898693122383217
mp-1007852,8.694918803786157
mp-1007853,8.090843652601452
mp-1007854,8.630345313790913
mp-1007855,8.712064155440634
mp-1007857,6.092173540777604
mp-1007862,8.092877146430878
mp-1007881,6.894127542086433
mp-10079,8.64431990825617
mp-1007900,6.254658385118582
mp-1007906,9.265121487212706
mp-1007907,7.440629391241758
mp-1007908,7.317320751453447
mp-1007910,4.025435216379495
mp-1007918,12.434573014424007
mp-1007922,5.259605739147026
mp-1007923,8.618942366421555
mp-1007924,6.819902116702416
mp-1007961,8.13499698391335
mp-1007974,8.50433622399535
mp-1007975,8.461054900233115
mp-1007976,1.8987494400804723
mp-1007991,8.45130255666223
mp-1007992,6.062370192503156
mp-1008,13.744181000157882
mp-1008223,2.750191298799716
mp-1008224,7.346076125461993
mp-1008225,8.992261992634083
mp-1008226,8.659658074883348
mp-1008274,12.809330663582884
mp-1008275,7.462201545998606
mp-1008277,8.391053381201056
mp-1008278,7.839810277972502
mp-1008279,9.762834868588108
mp-1008280,9.003100850972242
mp-1008282,7.575642141217513
mp-1008283,2.364061517729881
mp-1008284,7.733362457789992
mp-1008285,7.71366853712277
mp-1008349,9.0114665771084
mp-1008374,3.0060945211445484
mp-1008376,5.871719551761305
mp-1008394,1.6735675643069048
mp-1008395,3.30853019435734
mp-1008471,6.594656599523121
mp-1008472,4.841887324930166
mp-1008483,7.376716089712612
mp-1008487,15.318276657145134
mp-1008488,11.2523261137824
mp-1008489,7.878116782339816
mp-1008490,7.282858837979884
mp-1008491,3.202358298195269
mp-1008492,2.5271615889277146
mp-1008498,1.467246027055084
mp-1008500,5.927027226403604
mp-1008501,1.8691156800886053
mp-1008505,6.33295712915724
mp-1008506,4.643219253788701
mp-1008511,6.011158843398716
mp-1008523,3.344251290701053
mp-1008524,4.895392751548033
mp-1008525,3.111524574776568
mp-1008526,3.112862025604584
mp-1008527,3.125595154250968
mp-1008528,4.128914812768751
mp-1008530,6.801107759541363
mp-1008554,3.676779817281535
mp-1008555,7.301685574959696
mp-1008556,4.630279982767957
mp-1008557,3.329718034442567
mp-1008558,11.3292425490154
mp-1008559,2.9530472730170723
mp-1008561,7.51663109373184
mp-1008568,5.330206704969721
mp-10086,4.685387002914227
mp-1008600,4.528320181269826
mp-1008601,8.768805852561856
mp-1008610,13.760665771601042
mp-1008617,9.88422765912752
mp-1008624,8.764686746318953
mp-1008625,16.510447514246184
mp-1008626,6.31608048509934
mp-1008630,15.923863613474754
mp-1008631,7.819808764414102
mp-1008632,5.757330550495265
mp-1008634,17.93443570644479
mp-1008635,12.454947608219916
mp-1008650,7.495738393739383
mp-1008653,7.829370446328863
mp-1008661,12.95637362834994
mp-1008673,8.069738582222286
mp-1008676,3.9375306834200887
mp-1008677,4.678793200786703
mp-1008680,9.749869625519477
mp-1008681,2.7942965058753915
mp-1008682,3.9162215053456
mp-1008688,5.184208862344369
mp-1008689,3.5456351558520547
mp-10087,4.959333761894866
mp-1008702,5.068743064356503
mp-1008726,4.542772422077731
mp-1008727,4.672360518373676
mp-1008728,8.973394366451735
mp-1008733,6.222881270134663
mp-1008752,7.724041607097184
mp-1008753,3.244296730671884
mp-1008754,10.937872214927832
mp-1008755,4.309087358469546
mp-1008762,10.88087357023235
mp-1008776,3.661178331376194
mp-1008777,10.44074610918181
mp-1008785,7.713205120800527
mp-1008786,4.720268834151547
mp-1008798,12.347281917327493
mp-1008802,12.550840595415478
mp-1008805,11.960563422508114
mp-1008806,13.399974714474334
mp-1008807,4.784632555323565
mp-1008809,10.564934120882995
mp-1008813,5.346488773136841
mp-1008820,7.260248104418468
mp-1008823,12.336265822852631
mp-1008826,12.514668690502283
mp-1008832,11.99905789051877
mp-1008835,12.408761947172612
mp-1008858,9.427722276773515
mp-1008860,4.14551089052322
mp-1008865,7.8404614092349
mp-1008866,5.238583989573788
mp-1008867,4.445388440960803
mp-1008872,7.92366317652893
mp-1008873,7.187685317554166
mp-1008874,7.954128745466168
mp-1008875,7.096035154359545
mp-1008876,6.021095870706779
mp-1008881,4.491099842978589
mp-1008901,1.6188423886856795
mp-1008902,7.768486468041948
mp-1008903,5.950743766822866
mp-1008910,8.22527999253662
mp-1008911,4.1748340878280805
mp-1008912,6.576176098332642
mp-1008918,7.772732255509973
mp-1008920,7.440030533774951
mp-1008921,6.161304729823045
mp-1008922,7.12680023847094
mp-1008923,7.268251106171348
mp-1008924,8.578442044326634
mp-1008925,4.626887363721237
mp-1008926,4.901040079470191
mp-1008927,6.262964108704464
mp-1008928,7.122207482257488
mp-1008929,6.830440922371618
mp-1008931,8.92890316219633
mp-1008965,7.307466834424701
mp-1008985,7.55673963173468
mp-1008986,16.02351790431156
mp-1008987,13.659321162582431
mp-1008998,6.211226217193649
mp-1008999,7.064148984319927
mp-1009005,16.342375311714466
mp-1009006,5.601101483428663
mp-1009007,9.410938574950814
mp-1009008,7.257039756086239
mp-1009009,2.5687798004040814
mp-1009014,4.78665199870624
mp-1009015,15.779252231710036
mp-1009016,9.600083760503866
mp-1009017,8.730247619270392
mp-1009018,8.549371644466563
mp-1009019,6.876640303549916
mp-1009020,3.890884236679333
mp-1009048,4.677461403158296
mp-1009049,11.715738756912796
mp-1009071,11.315511286304403
mp-1009077,7.098567613253713
mp-1009078,7.528090659147261
mp-1009079,6.37097775568267
mp-1009080,7.813196202984641
mp-1009082,4.251694590361433
mp-1009083,3.331935987196626
mp-1009084,5.073891376727238
mp-1009085,2.443634992369747
mp-1009086,3.910250237028765
mp-1009087,4.004123884544469
mp-1009088,4.729998634658272
mp-1009113,11.282883199780782
mp-1009127,3.550469503673345
mp-1009128,7.063643732316814
mp-1009129,3.34101416919779
mp-1009130,5.922482413592238
mp-1009131,4.6868809452854014
mp-1009132,10.550094250962204
mp-1009133,8.137366157288561
mp-1009134,8.733741964154095
mp-1009135,3.927478445901474
mp-10092,5.554192308938666
mp-1009206,7.841314727478823
mp-1009207,7.6907002443300785
mp-1009213,4.957066392928498
mp-1009217,6.718896501912081
mp-1009218,6.91181287686562
mp-1009219,9.765632530166249
mp-1009220,1.5441580794665433
mp-1009221,1.966079379683335
mp-1009222,4.635141673153785
mp-1009223,3.942302961443224
mp-1009230,7.363339608923688
mp-1009237,8.57387775054372
mp-1009238,13.73575801574604
mp-1009264,8.612386106625836
mp-1009458,6.0672715128789525
mp-1009459,7.881906108501415
mp-1009460,13.283039920168068
mp-1009471,8.450606852725292
mp-1009483,7.386821748040263
mp-1009485,6.83705635704891
mp-1009488,7.210142452239533
mp-1009489,3.38709787305838
mp-1009490,1.1409697618155776
mp-1009491,2.3849272459738864
mp-1009495,16.289450152660187
mp-1009496,13.92962456744305
mp-1009504,6.751656270391518
mp-1009533,8.98720141044919
mp-1009537,17.1081809371033
mp-1009538,7.463176334322634
mp-1009539,16.184027760334338
mp-1009540,13.68952199837832
mp-1009541,3.859597420293729
mp-1009543,10.418726737940736
mp-1009544,2.8664706625248484
mp-1009547,3.1197338171463858
mp-1009548,9.12271995944708
mp-1009551,7.240792291249548
mp-1009555,5.153049976694693
mp-1009581,5.516334782192133
mp-1009582,6.981598610426691
mp-1009583,7.091585992005272
mp-1009592,7.756716457396785
mp-1009593,7.785227764294709
mp-1009594,6.406843685985009
mp-1009596,9.324298700123569
mp-1009601,8.812387782457836
mp-1009639,5.969066764996172
mp-1009640,8.145766786345487
mp-1009641,7.559601913713964
mp-1009646,16.22901640782547
mp-1009648,15.01321655259429
mp-1009649,7.334854065674466
mp-1009650,2.2286924759656896
mp-1009651,8.065133774496399
mp-1009652,9.236132252425882
mp-1009653,2.413854561496169
mp-1009654,4.324089701786794
mp-1009655,3.810600724611133
mp-1009657,2.8877545079567786
mp-1009663,13.09892234175641
mp-1009694,16.06650713347729
mp-1009695,2.794106806770991
mp-1009696,7.834406991237518
mp-1009720,9.411988920822578
mp-1009730,3.04335116976914
mp-1009731,16.710298427499566
mp-1009732,9.13043965518094
mp-1009733,1.9514593069609545
mp-1009734,7.865982120052272
mp-1009735,16.15080801019541
mp-1009746,2.4130849576224254
mp-1009747,3.634089958705802
mp-1009748,3.9637809709395087
mp-1009750,3.337838835388863
mp-1009751,2.8333896659072995
mp-1009752,2.0604510398570386
mp-1009753,3.2349287240932387
mp-1009755,2.6972555155768045
mp-1009756,4.282125566452387
mp-1009757,4.552263570619297
mp-1009766,6.67560166843368
mp-1009767,7.9926340665769695
mp-1009769,9.38344350533209
mp-1009770,8.038617506614047
mp-1009787,9.30395081632495
mp-1009792,7.88981878190781
mp-10098,9.286324942940476
mp-1009813,4.361247561367914
mp-1009814,7.867111791913439
mp-1009817,13.738953177572585
mp-1009818,3.639646195855029
mp-1009819,5.5487400052132445
mp-1009820,6.597289924722662
mp-1009822,7.899826216485075
mp-1009823,2.3784323923271464
mp-1009826,13.78826387741054
mp-1009827,3.058515756360203
mp-1009828,3.148108057568584
mp-1009829,2.08066021265331
mp-1009830,4.349183982469148
mp-1009831,15.49295107640302
mp-1009832,11.314126260265343
mp-1009833,11.989891738198038
mp-1009834,6.116557928694968
mp-1009835,14.639314524965725
mp-1009836,7.518393718896637
mp-1009837,8.938709603728746
mp-1009838,6.92374906421429
mp-1009839,6.540035944171755
mp-1009848,7.34636925218763
mp-1009878,6.781932649840959
mp-1009885,5.622791936538272
mp-1009894,5.150549585961192
mp-101,21.930120199359056
mp-1010,4.433316164878017
mp-1010048,3.6664246398216287
mp-1010071,7.947124531735106
mp-10101,3.4463953576592457
mp-1010136,8.886167119132644
mp-1010161,8.617721423696658
mp-10102,2.8252965291769754
mp-10106,3.103293056208447
mp-1010953,4.874559444110983
mp-10110,8.194591348028679
mp-1011031,9.0075972562072
mp-10112,14.47576216457384
mp-10113,14.692247947200345
mp-1011374,5.360001121444853
mp-1011375,7.121580729585028
mp-1011376,6.921323695978303
mp-1011377,6.195429351144809
mp-1011695,3.7203142464967818
mp-1011697,2.3379040742732005
mp-1011730,3.83705902665096
mp-10118,6.153079405390316
mp-10120,9.35303904857043
mp-1012110,1.8839893745320324
mp-1012435,6.973342447574065
mp-10125,13.028018461297666
mp-1012640,8.471721924582232
mp-10133,5.683586790240963
mp-10134,10.44268872737274
mp-10135,10.641139460462322
mp-1013524,2.527201317199486
mp-1013525,3.023685343583459
mp-1013526,3.3643343346397767
mp-1013527,3.348982165256698
mp-1013528,4.720641166264978
mp-1013529,3.913149717341605
mp-1013530,3.5308625597219705
mp-1013531,3.336449626421829
mp-1013532,3.154654124905472
mp-1013533,4.685604401877897
mp-1013534,2.748643644532301
mp-1013535,3.0394120061065366
mp-1013536,2.8043074318005874
mp-1013537,2.993963545670183
mp-1013540,1.8532334987923176
mp-1013541,3.345417302479203
mp-1013542,2.84679030468122
mp-1013543,2.191777030898736
mp-1013544,3.1803555997920734
mp-1013545,3.968270259837087
mp-1013546,3.128047648626174
mp-1013547,2.020551224172423
mp-1013548,3.670962490501692
mp-1013549,5.965165266897355
mp-1013550,2.8946373460334924
mp-1013551,3.5550747021272
mp-1013552,2.958870798010781
mp-1013553,3.306456964459915
mp-1013554,3.897567363373453
mp-1013555,4.348044002297811
mp-1013557,5.253233546566202
mp-1013558,3.74432676094878
mp-1013559,3.4942867112666502
mp-1013560,3.944475555497793
mp-1013561,3.81463441021072
mp-1013562,4.204541193613696
mp-1013563,4.738261035975427
mp-1013564,4.465966311338832
mp-1013582,3.9498401970467216
mp-1013583,3.650431626004152
mp-1013584,4.4138119079629785
mp-1013585,4.208964484504038
mp-1013586,3.8433956108279888
mp-1013587,4.64195650311884
mp-1013588,3.649072067027213
mp-1013642,2.474410166295665
mp-1013643,4.331178725986248
mp-1013691,4.671121769984159
mp-1013702,3.0339580993485185
mp-1013703,3.3692876864729
mp-1013704,3.7214153000906327
mp-1013705,3.815433870601266
mp-1013706,4.102310731353994
mp-1013707,3.4095734485240574
mp-1013708,3.281609293133699
mp-1013709,3.5127618795476065
mp-1013710,3.65087216507948
mp-1013711,3.666542479338332
mp-1013712,3.4407897248292945
mp-1013713,3.829561683943
mp-1013714,3.692311515291748
mp-1013716,4.060822857577817
mp-1013719,4.316539038767182
mp-1013733,3.818322351368855
mp-1013734,5.033434384021722
mp-1013735,4.373636753216939
mp-1013736,4.767074022046877
mp-1013737,4.104661299636232
mp-1013738,2.7681472027088563
mp-10139,4.342502152169774
mp-1013900,3.041376562767094
mp-10140,5.633904342745025
mp-1014005,7.426552152078045
mp-1014013,0.3845679734918437
mp-10141,7.359401433589032
mp-1014111,2.85148269911092
mp-1014138,5.72151125337928
mp-1014160,7.10311774399867
mp-10142,13.28435247984026
mp-1014212,3.156332160571929
mp-1014214,2.274121971310003
mp-1014219,11.23343353979691
mp-1014227,5.650048202568829
mp-1014229,5.4624419306317655
mp-1014230,6.036542638069623
mp-1014231,11.755995457951895
mp-1014244,6.050268580387232
mp-1014246,5.714812389732113
mp-1014251,9.189653092865878
mp-1014261,9.882715940690662
mp-1014264,5.064066739090914
mp-1014265,6.644608678144619
mp-1014281,1.296113192254971
mp-1014286,2.127420016190188
mp-1014287,2.362210272576416
mp-1014296,2.411485884964529
mp-1014298,2.18509295293392
mp-10143,3.189470128017292
mp-1014303,6.452268059679345
mp-1014307,6.506336928354036
mp-1014311,3.0419943088687447
mp-1014316,2.755159196658795
mp-1014324,1.9229681131223613
mp-1014366,4.631727020883924
mp-1014373,2.0930940657135544
mp-10144,12.751833555707153
mp-1014454,6.205825222871531
mp-1014460,5.654537049243683
mp-1014462,2.163940270699982
mp-1014478,2.51535534409803
mp-10145,9.04879036686724
mp-1014509,3.5312964193099106
mp-10148,7.116258340044158
mp-1014873,1.883741629045021
mp-10149,6.7653192376157785
mp-1015061,2.524234647588768
mp-10154,10.711063632662803
mp-1015612,3.777563996697668
mp-10157,0.8808036242463018
mp-1015811,5.201701173792208
mp-1015814,1.5359025057526947
mp-10159,2.5286430172472443
mp-1015908,5.679767553292025
mp-10161,3.816814770713926
mp-1016197,3.4827693354362577
mp-1016200,3.9966511699982687
mp-1016227,3.1287479184734748
mp-1016231,2.203339909102662
mp-1016296,2.914711083195848
mp-10163,4.2691309588580015
mp-1016304,2.061361146869037
mp-1016329,2.8066572236782426
mp-1016330,3.725400850561961
mp-1016334,2.107292894655944
mp-1016337,2.0875149220253424
mp-1016372,2.630382813739735
mp-1016377,3.3898978126966988
mp-10164,4.881189212703327
mp-1016428,2.161911707906799
mp-1016442,2.4280328332747887
mp-1016475,2.488846505573279
mp-10165,3.9684840711126808
mp-1016559,3.978534272829719
mp-1016572,2.107813639226671
mp-1016576,2.370146218715424
mp-10166,3.64319131712653
mp-1016601,2.477730959623033
mp-1016630,2.763801108238115
mp-1016639,3.190053281160191
mp-1016647,2.407464745881098
mp-1016650,3.033891944534121
mp-1016652,3.58204977292284
mp-1016659,2.269914902899
mp-10167,2.775573550587957
mp-1016819,7.154294748629557
mp-1016820,4.863389810713269
mp-1016821,6.273519937114947
mp-1016823,6.792562890088615
mp-1016825,6.165888288342769
mp-1016826,7.284422688581256
mp-1016827,4.682288444475782
mp-1016828,9.478265062669584
mp-1016829,4.916010490277894
mp-1016830,3.5172801857728566
mp-1016831,11.725548861199648
mp-1016833,5.129345954756469
mp-1016835,5.176309671364111
mp-1016836,8.520269119854007
mp-1016837,8.970404073787693
mp-1016840,11.781877746005884
mp-1016841,10.1204302552704
mp-1016842,8.164206384227668
mp-1016843,7.25514550317498
mp-1016845,5.806339458576674
mp-1016846,5.889148358597162
mp-1016848,8.518451756735805
mp-1016849,7.1630476902911004
mp-1016850,6.9727007498380615
mp-1016851,9.461778050129125
mp-1016852,6.080659114987635
mp-1016853,4.107568071709151
mp-1016854,6.451628142884849
mp-1016871,7.698366167909752
mp-1016872,7.532249004003523
mp-1016873,6.398584471307642
mp-1016874,9.333758081494263
mp-1016875,7.086137227330518
mp-1016876,5.286241207400336
mp-1016877,9.323166633630525
mp-1016879,6.598592705861918
mp-1016880,6.096070583751542
mp-1016881,6.938980318308384
mp-1016882,9.498405606100684
mp-1016883,4.7781155825131005
mp-1016884,4.928537978810958
mp-1016886,3.791494950360921
mp-1016900,7.486303590131466
mp-1016902,5.893869473325446
mp-1016903,7.150943527391868
mp-1016904,6.197507247700209
mp-1016926,8.509445632291017
mp-1016927,4.71816371378167
mp-1016928,3.79871770962978
mp-1016929,4.903871935055412
mp-1016930,5.9917927255139976
mp-1016931,5.05143604595241
mp-1016932,5.348894748303294
mp-1016938,8.618806919094467
mp-1016999,6.027906042529566
mp-1017,6.606177820009824
mp-1017000,3.845387571401235
mp-1017097,3.002490274418949
mp-1017109,2.8817920728844832
mp-1017167,3.127726116532485
mp-1017173,2.6058613516473703
mp-1017182,3.488825850597112
mp-1017199,2.747118358486229
mp-10172,1.0285200176169875
mp-1017207,2.731997107718372
mp-1017220,2.702088622279403
mp-1017230,3.476156858725823
mp-1017241,2.412590221680896
mp-1017277,2.478658131033144
mp-10173,0.5708714829216157
mp-1017347,2.430706060838569
mp-1017377,2.007456374725569
mp-1017387,1.932890851335216
mp-1017418,2.075146628952431
mp-1017427,2.0196730858254788
mp-1017439,5.371420069070963
mp-1017441,6.167951451627042
mp-1017446,8.176531700339828
mp-1017447,9.566805527650766
mp-1017459,2.7223134342581035
mp-1017465,6.211395266623796
mp-1017467,4.322045985981163
mp-1017491,2.8052584257105475
mp-1017497,2.6639858584886453
mp-10175,3.8731159479674457
mp-1017507,13.119849344191037
mp-1017508,7.712942760056126
mp-1017509,4.157359620397132
mp-1017510,4.711078479827592
mp-1017511,7.720826807948076
mp-1017514,3.872332455357741
mp-1017515,8.550562645597617
mp-1017516,2.950689997598756
mp-1017519,16.666422834774416
mp-1017529,8.670822014695744
mp-1017530,5.393343919991297
mp-1017531,14.233141125508912
mp-1017532,6.183225406111574
mp-1017533,5.599301888732408
mp-1017534,5.227356527493455
mp-1017539,5.5081445701267695
mp-1017540,7.546697535283239
mp-1017541,13.064275235468594
mp-1017542,17.218005815894355
mp-1017543,10.34076086987537
mp-1017544,10.422780866850673
mp-1017545,8.940237855997198
mp-1017546,6.831220122481746
mp-1017548,2.482139913156865
mp-1017549,2.5399245393059
mp-1017550,2.84853805427885
mp-1017551,8.647050992993492
mp-1017552,9.859373472640836
mp-1017553,8.78850561163403
mp-1017554,8.803847777854688
mp-1017555,5.026563847397926
mp-1017556,8.116465783420484
mp-1017557,8.066161772728227
mp-1017558,8.595917585071025
mp-1017559,6.469539191484423
mp-1017563,14.881146491395718
mp-1017564,7.830342818285772
mp-1017565,5.659133897523632
mp-1017566,9.259412950330407
mp-1017567,9.657351425283055
mp-1017577,8.331873790202074
mp-1017578,11.68366730269704
mp-1017579,12.28280902309329
mp-1017580,1.2637393356420887
mp-1017581,9.260488555353568
mp-1017582,14.284264548701186
mp-1017591,7.08696316067908
mp-1017626,3.245990517842308
mp-1017627,9.42314583359464
mp-1017628,2.415443308092115
mp-1017629,3.873370213544492
mp-1017630,4.167743427359626
mp-1017631,8.199068527313317
mp-1017632,8.58787432195096
mp-10177,7.10279701057252
mp-10178,2.146787431852536
mp-10179,6.100558308384409
mp-1017981,10.966632095520213
mp-1017982,9.894046478787867
mp-1017983,8.788249859161297
mp-1017985,7.340358691747333
mp-1017987,10.45672055059406
mp-1017988,4.137073113492703
mp-10180,6.165658391545599
mp-1018009,1.7034142665537235
mp-1018012,7.949759982792211
mp-1018013,6.740051227842431
mp-1018015,6.587640041524861
mp-1018016,5.098417034972896
mp-1018017,5.343496907179382
mp-1018018,7.526674144944088
mp-1018019,7.190193526849377
mp-1018020,6.78062426791699
mp-1018021,9.178159030966777
mp-1018022,5.300546023506781
mp-1018023,8.211711580525195
mp-1018024,8.604290624016768
mp-1018025,8.244932754048037
mp-1018026,5.726311099889456
mp-1018027,6.238650289574885
mp-1018028,4.442034081440435
mp-1018029,10.265896771562437
mp-1018030,3.966832194158781
mp-1018031,5.098025303747787
mp-1018032,6.147157205208419
mp-1018033,7.558340990326247
mp-1018040,3.1785206158059203
mp-1018041,6.892122503020245
mp-1018043,6.796545121111072
mp-1018045,1.4770125853323706
mp-1018046,8.508789524735652
mp-1018047,6.622382675946506
mp-1018048,6.5955568384756855
mp-1018049,6.801556940336272
mp-1018050,6.388820500944768
mp-1018051,2.959813095510821
mp-1018052,8.4079371826083
mp-1018053,7.709053202695373
mp-1018054,19.32649687971248
mp-1018055,17.385047887907657
mp-1018056,12.18394482113595
mp-1018057,9.945969621839252
mp-1018059,5.301453703786298
mp-1018060,8.91434244724337
mp-1018061,5.48826915184629
mp-1018062,10.293285255229476
mp-1018063,8.564200172009073
mp-1018064,8.601206809005967
mp-1018065,8.24833661832066
mp-1018066,10.14153055933293
mp-1018067,7.981657005353568
mp-1018068,7.28977948534391
mp-1018070,6.813621680039696
mp-1018071,8.587303319664906
mp-1018072,2.949823503487018
mp-1018073,8.171440104329669
mp-1018074,8.489201456782842
mp-1018075,7.876250344874473
mp-1018076,6.185837170061607
mp-1018077,8.420288616587085
mp-1018079,3.7425289883301742
mp-1018080,10.710019662345475
mp-1018081,8.052321342999853
mp-1018082,8.923198640813354
mp-1018083,5.2338190520093
mp-1018084,6.483890421398398
mp-1018085,10.651285801061274
mp-1018086,8.55734810768853
mp-1018087,10.658354948737612
mp-1018088,2.2752600958372424
mp-1018089,3.729530081290912
mp-1018090,3.3408789011918723
mp-1018091,4.6066508108286
mp-1018093,4.250051088263053
mp-1018094,5.4631140430891625
mp-1018095,5.32872907554901
mp-1018096,5.33616745099278
mp-1018097,4.632472302367921
mp-1018098,5.028496816066613
mp-1018099,4.677565301589107
mp-10181,5.957779614798409
mp-1018100,4.079590077867842
mp-1018101,7.406343710362048
mp-1018102,9.553603912923345
mp-1018103,13.95104689914139
mp-1018104,7.235683328550981
mp-1018105,6.643400169254138
mp-1018106,12.348217293250643
mp-1018107,5.981655114979786
mp-1018112,6.400507159372045
mp-1018113,12.464912946902226
mp-1018115,7.175374538319918
