,Density
2586,8.41096633147506
2587,2.1000366112552813
2588,9.216801366337927
2589,3.935807565104091
2590,4.082070038089725
2591,5.942256542526107
2592,3.514275003946846
2593,7.933683125898358
2594,9.181109020863097
2595,6.218035467193794
2596,5.890325781084224
2597,8.194745807758409
2598,9.362679118246309
2599,4.30123261752754
2600,9.440363531599234
2601,5.17814458623288
2602,7.336227248910277
2603,7.519088314696907
2604,2.0258195670881345
2605,6.735751476023
2606,9.255522745940253
2607,4.562164867068793
2608,6.942900892473457
2609,7.777674431126526
2610,5.2420917539436
2611,5.906328014857144
2612,10.893524124301644
2613,8.809225149511187
2614,8.91220984904262
2615,5.876130843800896
2616,4.876586380616339
2617,9.165834138283603
2618,7.907495678525357
2619,7.831418179512769
2620,9.919896502987552
2621,8.751652791699708
2622,6.951872513049291
2623,4.490344306358622
2624,9.62678925119121
2625,5.745367750800778
2626,14.159913173993836
2627,1.4501723486994516
2628,9.049100378675767
2629,2.9530925850333216
2630,8.324007720198228
2631,6.873440228002052
2632,4.007828535484626
2633,16.513730715792732
2634,3.369354875207524
2635,7.759693596467857
2636,3.5398256097038847
2637,7.516295027221354
2638,2.7827194684357166
2639,10.681872730153362
2640,4.358664299949734
2641,7.642633800330034
2642,7.02435227133885
2643,15.18350900478906
2644,6.803472822230411
2645,3.772124165149317
2646,7.915956196103847
2647,7.00948803099903
2648,5.630516987861888
2649,5.54388475936105
2650,7.62428666537675
2651,3.5961741769792672
2652,7.0320242903852135
2653,8.358632854157836
2654,4.920389520645951
2655,10.309058715657414
2656,8.02690891412892
2657,5.9671737674723175
2658,7.933975197927073
2659,4.720976315834017
2660,9.20909964724354
2661,11.05694484474662
2662,4.849772212274638
2663,12.289198317277602
2664,16.772647205483327
2665,7.700250611960903
2666,7.960294430008739
2667,8.874607555449444
2668,5.472822017171168
2669,3.551250715927236
2670,10.80711828012272
2671,8.366624445518214
2672,7.439143519882976
2673,6.344762591924709
2674,4.037320625447425
2675,6.722831112869901
2676,8.211998287266278
2677,2.445739952877237
2678,6.573473695102056
2679,7.8622504627962035
2680,10.862776756727694
2681,3.28632134909703
2682,8.894275474233376
2683,0.7917479200065481
2684,2.808604032000226
2685,2.7827194684357166
2686,7.923770467997716
2687,7.592728609277708
2688,6.131753746033807
2689,6.48078218488858
2690,6.405626571005553
2691,2.815365325849023
2692,3.530994038585905
2693,5.138827061585355
2694,2.810087254747464
2695,8.759424905111537
2696,3.185363105736711
2697,4.388389504574667
2698,7.31542416114054
2699,3.309472777322836
2700,11.01361921425389
2701,2.954434721654762
2702,7.865937097921329
2703,5.775790513619025
2704,3.8994691757749895
2705,7.977919887395712
2706,5.167940339844754
2707,7.525044619282499
2708,6.255940855791475
2709,7.980664436509737
2710,8.061129232290345
2711,7.101373743030365
2712,6.532060516745839
2713,7.761042139586162
2714,5.026818214103464
2715,6.245549424635057
2716,5.691579768209454
2717,3.0817571280233658
2718,4.962841298286614
2719,8.564482915275745
2720,8.526118753550328
2721,8.263298368928012
2722,3.9994674842654154
2723,6.580649609238988
2724,5.924549098523389
2725,8.970466940586963
2726,4.535852458397697
2727,6.827883209651384
2728,9.1615024364793
2729,5.935299168420166
2730,6.581685509581146
2731,5.912420270718709
2732,8.84052532489585
2733,9.545310496236992
2734,7.800255514606865
2735,1.8392634042070872
2736,5.583068832892094
2737,16.10157918508274
2738,7.433118021875065
2739,4.029794830293775
2740,7.888610643111933
2741,8.267879667031266
2742,6.402215649807767
2743,2.954434721654762
2744,11.727439125644144
2745,2.245600250584454
2746,6.4392205656824215
2747,4.710058800483002
2748,7.4127486083859315
2749,8.451115210130782
2750,6.914285155000714
2751,12.200479447625698
2752,11.69412694437626
2753,3.742280089650952
2754,8.457209797212835
2755,4.876629243881223
2756,5.5530355611111215
2757,2.76362239783795
2758,7.429727321527927
2759,8.920484094881619
2760,11.50305739480681
2761,2.7516435669978345
2762,7.733276698629149
2763,7.285514245256162
2764,5.914438596931461
2765,6.3960788112892
2766,5.765009531109218
2767,6.376007671789427
2768,6.869397024781489
2769,4.603950556200859
2770,17.47014629598138
2771,5.067736518582487
2772,5.964732480213067
2773,1.906721376702363
2774,6.8026969944361015
2775,5.36773151414181
2776,8.42717155433539
2777,2.604064353774318
2778,4.074154778309566
2779,4.698415004285268
2780,5.778349032563552
2781,6.973467103652922
2782,6.653307075305141
2783,6.4786696708132006
2784,5.142148580660044
2785,5.464644799301861
2786,6.797362558558696
2787,6.178380801021937
2788,7.712959551790673
2789,4.830611913456628
2790,7.780571094782509
2791,3.340110862276889
2792,6.619043198113908
2793,6.200860692935676
2794,6.624089732660398
2795,8.35869929314855
2796,2.758535100110282
2797,4.051936096880645
2798,5.684717194847318
2799,9.211054551810388
2800,6.68561890884012
2801,6.018902353877146
2802,7.39308401287543
2803,4.728274443535904
2804,6.3960788112892
2805,16.4021936132265
2806,4.286410771664112
2807,9.774537527634694
2808,7.191632708496046
2809,11.281253463831694
2810,7.6654926784319075
2811,1.4685203005182543
2812,8.256452495095465
2813,8.297046557820256
2814,8.63150917813571
2815,1.838737482520519
2816,8.70723308401039
2817,4.804538531009527
2818,1.6856214686073818
2819,5.919836913818449
2820,6.402907641847073
2821,14.237632093046573
2822,15.917151208458186
2823,9.96927172558385
2824,5.8154485533321445
2825,7.51104508778746
2826,8.020402628666409
2827,7.213365684355708
2828,7.849408485265418
2829,8.53480153891877
2830,5.544203929678581
2831,8.764759435710742
2832,15.566255655203047
2833,10.249797900418622
2834,4.094452895515045
2835,10.439683293049994
2836,7.010771279183746
2837,7.300068409900951
2838,8.169582797786134
2839,10.012603013316
2840,3.0721877166320093
2841,6.956820806382626
2842,7.221885027715322
2843,6.615150506707069
2844,4.640439065371966
2845,6.788948330148964
2846,2.0785222375647336
2847,5.181906623328264
2848,8.768933352993686
2849,9.543919110424993
2850,6.752889584886079
2851,7.921379201114119
2852,9.011895291679297
2853,9.49171927255506
2854,8.77182206514403
2855,6.848580141772348
2856,9.494358801408666
2857,7.986173562092111
2858,7.768863711784166
2859,3.0228636417964037
2860,4.365864758751898
2861,5.894622560002974
2862,6.782339892285674
2863,5.568049513344195
2864,11.275523144401022
2865,8.607130126682701
2866,7.766143232171901
2867,11.29599395763612
2868,8.075740247978983
2869,8.398806340937972
2870,5.869137415837376
2871,7.86297364300509
2872,6.435999899659568
2873,7.139273709603319
2874,15.18095442073517
2875,8.485885599205353
2876,4.622544912873166
2877,7.871908423452968
2878,11.935084947740576
2879,1.525814955868935
2880,5.468537797097612
2881,10.093819282887416
2882,2.0785222375647336
2883,8.07544863759268
2884,7.034862497566257
2885,9.711612050711516
2886,11.592493542026816
2887,7.650675010644013
2888,11.107262387705363
2889,2.789351726499106
2890,7.706223095793372
2891,8.00682845035762
2892,10.255945042561189
2893,3.603654583234001
2894,8.565358159728303
2895,12.01779737691766
2896,6.833753605620606
2897,8.750748007721581
2898,7.840235157443486
2899,6.070094356229896
2900,11.398720413687348
2901,7.545993539490367
2902,3.1305690141697067
2903,1.8573657247243962
2904,5.117494210327947
2905,9.788844172785051
2906,8.432196723540697
2907,2.621913486060546
2908,9.073099105674885
2909,7.008265685407553
2910,4.819850645843678
2911,5.5973287512149
2912,2.1647893037474986
2913,7.1373433210884265
2914,6.119651178909796
2915,15.010571150923935
2916,7.588752788857199
2917,6.700473814744473
2918,1.70984775351459
2919,2.11789962742168
2920,3.20311131971561
2921,9.94059134434957
2922,10.672720796166177
2923,9.6636836143799
2924,7.4213875932098174
2925,9.522272300767469
2926,8.856106303447017
2927,11.0967006088647
2928,10.07562059151766
2929,8.18863238377805
2930,7.818996091721363
2931,4.4023811070032535
2932,5.442386111097506
2933,12.05164838775172
2934,2.891789218001879
2935,8.869167269725981
2936,15.428394087476882
2937,4.904428494964595
2938,5.2364489272021
2939,8.377108899640094
2940,4.877983115078854
2941,8.149595086147206
2942,15.554246012221014
2943,6.567131313689933
2944,4.086330635417841
2945,2.891789218001879
2946,8.531672819330462
2947,8.140658038753445
2948,5.575472318392855
2949,5.51398237963538
2950,9.963305562002194
2951,11.707741459558914
2952,8.936228626180029
2953,9.466065820096912
2954,1.4459880968342658
2955,9.342005880022736
2956,4.557380966157069
2957,3.0108286501069603
2958,2.102844653342112
2959,6.8774965493557545
2960,12.173901626574388
2961,6.307709939042229
2962,9.131002716021625
2963,8.308205525657293
2964,7.469293422588032
2965,6.884155096746283
2966,9.182918872761038
2967,7.049924332064123
2968,8.05715702793152
2969,2.0785222375647336
2970,11.087946772996144
2971,7.396696142456126
2972,8.106067355790818
2973,5.257280110964476
2974,2.7108362362911396
2975,10.07822098457988
2976,9.55474186773693
2977,9.263929555662433
2978,4.366734175878402
2979,9.942647584976184
2980,8.094824627376653
2981,4.06098982592445
2982,9.519836750396038
2983,7.793587824653846
2984,6.806542435055741
2985,3.3517972165871885
2986,8.186730980511143
2987,8.269936212158122
2988,13.175850508703004
2989,6.666136225169163
2990,7.088132367491748
2991,8.517415418482047
2992,5.023324139962542
2993,9.297759007593177
2994,8.785957090460533
2995,3.4903686104871814
2996,6.849378426369326
2997,8.493873443439709
2998,7.173713402297474
2999,11.782537035603074
3000,8.10903117235241
3001,8.260731508857331
3002,7.738555395995238
3003,2.61484063332238
3004,7.593428768385372
3005,4.408705776288629
3006,2.5501738666851996
3007,2.5501738666851996
3008,7.204537406482288
3009,2.5501738666851996
3010,4.885752045477361
3011,2.5501738666851996
3012,2.5501738666851996
3013,5.683818024774703
3014,2.5501738666851996
3015,2.5501738666851996
3016,2.5501738666851996
3017,3.8444986500611233
3018,2.38286955324495
3019,2.38286955324495
3020,2.38286955324495
3021,2.38286955324495
3022,2.38286955324495
3023,10.385648819197716
3024,7.173677561144605
3025,2.192720115133344
3026,2.1486005969960633
3027,2.1486005969960633
3028,2.1486005969960633
3029,4.816679744429984
3030,5.71595530502896
3031,8.896440943383801
3032,8.521278627380465
3033,8.521278627380465
3034,9.036935119848811
3035,9.036935119848811
3036,7.055233463721868
3037,7.766143232171901
3038,2.2085548467054537
3039,5.3292687944897885
3040,7.813227494755172
3041,7.3556262992492
3042,5.458641230108817
3043,7.10761180460951
3044,7.548294383676719
3045,7.117536561204044
3046,8.022498230674898
3047,2.2888065863145344
3048,3.4837746783416286
3049,7.058347222618608
3050,7.165968549859712
3051,7.6072705968809196
3052,5.502823332572722
3053,4.342774019810358
3054,5.008711280005005
3055,3.984440686235031
3056,7.420823537183803
3057,8.776340122509577
3058,7.67970584668997
3059,4.006977597551768
3060,5.102348844183125
3061,3.8785989575696806
3062,7.869181607659484
3063,5.642249841707655
3064,4.00124031772841
3065,6.4258118321765165
3066,6.439350784555453
3067,4.310899696811377
3068,7.846488142965203
3069,9.873286513071308
3070,10.190553529181118
3071,10.880263013873678
3072,4.588606765040669
3073,10.92176144685336
3074,4.725585012188807
3075,5.471313949383582
3076,9.214798417109286
3077,7.658880323566977
3078,10.471506844005992
3079,11.125399056416478
3080,7.862430898249697
3081,6.395038404895108
3082,5.848104636525782
3083,10.983672391124665
3084,7.016602231845369
3085,7.092085687109485
3086,12.427446056912062
3087,7.679366265805859
3088,8.420421095008988
3089,7.467945844068766
3090,8.277808375454896
3091,1.5456311641238212
3092,5.508001089354902
3093,9.494358801408666
3094,7.822713354824576
3095,2.891789218001879
3096,7.223899069247439
3097,3.930692377827302
3098,7.130574709352955
3099,7.170021479870016
3100,7.813193875554663
3101,5.764392996362888
3102,10.026193325535337
3103,4.2238396562509735
3104,5.836595830604516
3105,6.703551757802506
3106,7.794857198810527
3107,9.00396794272367
3108,6.101573118300292
3109,17.458220616408145
3110,8.1684289406594
3111,1.8245268295535455
3112,3.567618208976613
3113,9.66005218727688
3114,8.810751502583946
3115,4.52274324113624
3116,10.281346559791048
3117,11.935084947740576
3118,9.971041501224937
3119,10.100893168122063
3120,6.805972674813836
3121,8.71114136763197
3122,10.414156205686705
3123,8.074490027218241
3124,9.811220181842463
3125,6.805972674813836
3126,5.296017605055042
3127,3.2586906985408945
3128,8.654747055075912
3129,7.580966716694584
3130,8.641000941278419
3131,4.814082396957604
3132,6.442975694430476
3133,6.805972674813836
3134,8.113356985451727
3135,6.674340080822566
3136,11.567452371181387
3137,2.422065734058919
3138,11.749442431783484
3139,9.209981703466507
3140,10.525616072175108
3141,3.282894591078291
3142,10.6279047810263
3143,6.173840072505823
3144,6.660225092498937
3145,2.7164343256163668
3146,6.248510312478502
3147,2.666786810032275
3148,6.154335126486006
3149,9.544707769385424
3150,8.910796567773254
3151,1.770613423406177
3152,8.506242804552508
3153,10.31819273008926
3154,14.859072979105145
3155,2.3611572509566403
3156,9.368949787318977
3157,10.12082567155133
3158,3.9559851830532033
3159,6.129385408656424
3160,4.700872686623004
3161,6.807292039802775
3162,1.91701905694634
3163,7.771912916324922
3164,10.767276689313563
3165,7.645005615459485
3166,7.0988965084407925
3167,8.94533130869806
3168,2.891789218001879
3169,1.911568949631515
3170,6.561503479475753
3171,15.185405538779117
3172,11.935084947740576
3173,11.65801814407896
3174,2.38397446403449
3175,1.5456311641238212
3176,11.515626218203364
3177,9.087291509285055
3178,6.967861249727162
3179,10.058132932088222
3180,6.252525858731223
3181,11.935084947740576
3182,5.706394216748036
3183,0.3947448730169604
3184,1.973018649521132
3185,6.459727513149698
3186,8.422911899730888
3187,9.852505564550489
3188,9.270399419313572
3189,11.734777066267275
3190,9.848164060512714
3191,5.056971735115567
3192,7.7420405409014705
3193,7.346588969062127
3194,3.7599552359559096
3195,11.935084947740576
3196,7.95671176849071
3197,7.507693315314844
3198,6.467634405766136
3199,8.73969172568164
3200,2.1800937286676847
3201,6.950658491179312
3202,10.658940568004493
3203,4.139995287071977
3204,9.014260704645144
3205,15.247262541642511
3206,5.5158364563849815
3207,5.551702613338725
3208,4.155887031195073
3209,9.138739900181008
3210,15.7237473954177
3211,7.895794775603513
3212,6.148614399839393
3213,4.234870481492708
3214,1.1912853838744235
3215,6.358646586712457
3216,2.664881423804834
3217,7.233788804182598
3218,8.81063898808413
3219,8.971601179300572
3220,12.876149258213546
3221,6.269193838055522
3222,2.077541245728572
3223,10.756084091676737
3224,5.667067000258598
3225,7.811755933860036
3226,5.926749997227264
3227,10.870077916277392
3228,8.005464627308015
3229,7.037071743547766
3230,4.878289764738466
3231,11.469402476391316
3232,9.724946967860491
3233,3.7599552359559096
3234,8.355467806254104
3235,9.778447569200472
3236,3.9075840525202032
3237,2.5054048221967733
3238,5.929204557559938
3239,9.83117178548696
3240,10.07186427641301
3241,7.867365963428016
3242,6.638519083631066
3243,2.0785222375647336
3244,11.968401338430803
3245,11.48549836676274
3246,3.6804816739586266
3247,8.067593309842035
3248,4.827345810571863
3249,8.60185163394527
3250,7.868075677765527
3251,2.1388928037392243
3252,6.182523518015905
3253,8.285174110472338
3254,7.895214644890871
3255,3.0988739784768304
3256,15.257241382723342
3257,4.411194663262951
3258,7.474642543153219
3259,4.711637900842961
3260,7.743869858964362
3261,7.434562785223406
3262,9.803610886025078
3263,6.194885059096797
3264,9.624131455048415
3265,5.830114962537226
3266,6.641573537315384
3267,7.241034348132668
3268,6.633859515418866
3269,10.492785922194148
3270,9.95484275004192
3271,3.2586906985408945
3272,9.823272070664512
3273,8.179875846582565
3274,6.138142719391107
3275,10.357828504924012
3276,11.194249907776516
3277,8.270285385504579
3278,9.445995024738684
3279,8.933071979389489
3280,9.803398969493854
3281,13.47045520260375
3282,8.168858622134179
3283,7.516248621751687
3284,7.191683381358793
3285,4.073346818215369
3286,16.98531080327785
3287,8.554044919181532
3288,4.159365759536194
3289,14.71542788755683
3290,9.63349214948222
3291,4.706174717079089
3292,7.766143232171901
3293,6.296384948207765
3294,4.06293933572594
3295,1.6434904440990086
3296,6.41560379357057
3297,9.58747231404454
3298,5.794771036802826
3299,5.446268570445126
3300,7.266322804041264
3301,10.091893389265984
3302,4.6890696380147805
3303,6.471440129694593
3304,5.712544566675654
3305,7.77927234672973
3306,11.567452371181387
3307,5.614316529995814
3308,4.818375188692616
3309,8.084269466323015
3310,7.083440408508428
3311,1.9599966476024693
3312,9.505942411190777
3313,6.439247833462596
3314,8.645751787765468
3315,1.973018649521132
3316,11.353581224681225
3317,5.6584776098223815
3318,9.51662012154321
3319,2.972500094723224
3320,9.282234789376886
3321,6.878893903050698
3322,8.94048828388427
3323,8.348842082524154
3324,4.810178906133225
3325,5.56105746891861
3326,7.87303396440328
3327,4.213801029074999
3328,11.23953864861422
3329,8.222866744359512
3330,8.996886715481896
3331,7.105949891968916
3332,13.02080925258232
3333,9.106169216223826
3334,8.997207760049832
3335,5.507177726761826
3336,10.08609291084627
3337,7.397287746838665
3338,7.664525841264852
3339,2.6777403199907903
3340,9.291245994812254
3341,3.881173612835831
3342,9.966709319920463
3343,7.043865209972528
3344,5.020442676684522
3345,4.370419031435157
3346,4.701030374392567
3347,7.792874989760988
3348,6.124623823110998
3349,6.5508595215259025
3350,7.931382190061139
3351,6.303278252225475
3352,15.808264863390725
3353,2.9402482475430576
3354,2.763840467220803
3355,7.37282680437665
3356,3.691269562134724
3357,4.854775286144171
3358,7.933718357089298
3359,4.002100393759801
3360,11.849897767548596
3361,2.8054638046106155
3362,4.340097815339531
3363,5.312151930375346
3364,10.097154607475742
3365,3.3033859086990365
3366,3.114174893715363
3367,7.4894109944961
3368,9.385235726093818
3369,8.838678573812853
3370,6.5508595215259025
3371,5.206139852600139
3372,10.078949490538218
3373,7.006188277500139
3374,6.5508595215259025
3375,6.883262902680868
3376,3.4776114207989064
3377,2.6979030675711555
3378,5.0863408901756735
3379,3.443352296746675
3380,4.097518908717332
3381,7.873165765683586
3382,2.0085719722829865
3383,4.837884419632604
3384,8.474136458908397
3385,4.13139958225425
3386,16.34084115413305
3387,6.393907933642377
3388,5.95273092171646
3389,7.4283886038120635
3390,3.886151317692162
3391,7.815775276593259
3392,5.28519397698197
3393,2.9104210522897964
3394,6.3650611949214895
3395,6.5508595215259025
3396,8.200230288220993
3397,2.530801013102654
3398,8.546235436717467
3399,5.206359499378815
3400,7.211672308889587
3401,3.206838288764309
3402,6.636055001215707
3403,5.306350273953973
3404,6.643341464325933
3405,3.988210279904089
3406,6.571444457709696
3407,2.4391398133859865
3408,8.43246108047792
3409,4.743904383363834
3410,4.698099891980202
3411,5.03938165986822
3412,5.506854927998177
3413,9.999718588679103
3414,3.8706555106528078
3415,4.895910488689203
3416,7.780403487777875
3417,7.647836586448419
3418,3.791482972625338
3419,5.609066247301053
3420,6.41016914747665
3421,6.464805565606248
3422,4.658629964504415
3423,3.3108272452087775
3424,5.477484759624477
3425,3.0817571280233658
3426,12.309458651950647
3427,8.962895663210896
3428,11.265009754345655
3429,7.713146357763276
3430,8.157614779772558
3431,7.46273450824486
3432,6.9079557886451175
3433,8.276854322046352
3434,6.163830544503808
3435,11.41549554326565
3436,3.932497883981766
3437,12.002168437597565
3438,3.0281244672295484
3439,4.414320565276724
3440,7.793695194993588
3441,5.181074504160664
3442,3.044034201072252
3443,5.5519884140524205
3444,10.99285875660997
3445,7.112485426219333
3446,3.3623401656128613
3447,3.435954688807416
3448,5.694286876914317
3449,5.727919756105056
3450,5.774016258705313
3451,8.506716826752138
3452,8.01726335000653
3453,10.760753170790975
3454,4.6156672573423485
3455,4.6641712282078345
3456,5.357623650668412
3457,3.893079080772018
3458,7.847821990880242
3459,3.339192115282467
3460,5.201510394722831
3461,6.985470544556982
3462,7.521123316868656
3463,5.613571295499344
3464,9.064562134555862
3465,5.556792565612112
3466,9.005547716505518
3467,5.788441032920245
3468,5.890325781084224
3469,3.0719326191471343
3470,10.821642648781005
3471,8.08014525123137
3472,2.349672509053957
3473,7.792115864791489
3474,7.216387741388013
3475,6.028017977411449
3476,7.109958020731572
3477,4.261303433964878
3478,3.17083690303751
3479,7.748720616927392
3480,2.7612451628378527
3481,9.218354304444574
3482,9.54241783768574
3483,3.0657473726209834
3484,3.581317960296799
3485,6.807589391135477
3486,8.569814823897165
3487,3.294419596029741
3488,7.206815381374429
3489,7.6974253003279625
3490,8.446442958100103
3491,2.379182531473829
3492,11.92297875666047
3493,2.068507734480809
3494,4.64031291551786
3495,1.3879961065282018
3496,11.207066470473887
3497,2.544320526245721
3498,5.312733446667156
3499,6.073132192417697
3500,9.631508548098537
3501,10.910805211191658
3502,7.3378245374555675
3503,8.50933082789329
3504,5.687482391453968
3505,8.084899589176489
3506,6.333050463199289
3507,10.40169617981232
3508,1.7903641410179296
3509,7.619519763001011
3510,7.620543898240528
3511,4.767712474529697
3512,5.281713229500189
3513,7.409934164498966
3514,7.866113469881789
3515,8.33298853624901
3516,5.677286772183695
3517,4.158186106790823
3518,7.0104001051999765
3519,5.924293997107176
3520,13.28985866979816
3521,8.09211251527716
3522,1.6227254549955399
3523,5.6486580870248035
3524,16.53379991293083
3525,6.770269586667012
3526,13.26684794308439
3527,6.412409775473534
3528,10.39069847748714
3529,8.41096633147506
3530,1.4501723486994516
3531,7.422572544495407
3532,0.7917479200065481
3533,8.145578636929729
3534,1.781720902721538
3535,6.149357796036529
3536,6.758639848098238
3537,2.2780699140886127
3538,7.546873356102752
3539,8.661527084465533
3540,1.4495438893575368
3541,5.98012151191486
3542,17.684068094316768
3543,7.898483889849906
3544,10.446739196252066
3545,7.180729472948215
3546,5.49603247669673
3547,6.938465251324023
3548,3.96262591735762
3549,8.749828786639988
3550,10.5298662119552
3551,8.702526800344053
3552,5.695935771385537
3553,6.041998872113719
3554,7.807129679835291
3555,5.890325781084224
3556,7.417419094870109
3557,17.526813690552746
3558,8.744533237672922
3559,6.460707419308989
3560,5.053015362332344
3561,8.684857313649756
3562,8.128305051557838
3563,5.8283570102180455
3564,8.161378754686119
3565,3.5679258661261413
3566,6.763987844060116
3567,13.223382248548484
3568,3.218920397917252
3569,3.882178165678465
3570,10.809846213862246
3571,7.123638765372582
3572,4.582171673624183
3573,5.165887892372677
3574,14.05566890321507
3575,8.326959664892836
3576,7.942757908027307
3577,8.583639271352824
3578,7.339483050282896
3579,8.989834238352966
3580,2.7383434503658868
3581,3.806553085137142
3582,7.980643634929725
3583,7.652289566639208
3584,16.987866501296267
3585,8.464621263316422
3586,6.526261406437725
3587,12.008830702539411
3588,5.79705958418753
3589,8.05936321770092
3590,9.371392881261178
3591,9.47445230126159
3592,6.1073492825042255
3593,4.48702970654378
3594,5.201238439570075
3595,5.04633304956645
3596,1.1054361101578494
3597,13.344301194166974
3598,7.85068188601909
3599,6.460707419308989
3600,6.258141231979051
3601,3.055443454004922
3602,3.7314545696374566
3603,8.46981193565644
3604,7.69890671223688
3605,7.222085239077281
3606,2.20207480165085
3607,8.111281371180619
3608,6.8506942605859305
3609,3.9412447184144295
3610,5.186926841759152
3611,6.946321358737507
3612,7.863279591442727
3613,8.021780653639304
3614,15.298861227839472
3615,2.4807241879249804
3616,7.66597772506586
3617,3.5306546332964444
3618,3.100279268264412
3619,9.317046114672298
3620,5.477045592693273
3621,7.701326229745272
3622,6.169011819433806
3623,12.64272169561723
3624,2.2323946293721395
3625,6.516309525630046
3626,8.804400846113847
3627,8.244590867912915
3628,7.433155310030073
3629,9.222632342261988
3630,3.0328023409963234
3631,8.396307333600443
3632,2.4523270182220904
3633,3.0049335865292
3634,8.068886753429922
3635,12.544651168757529
3636,3.339192115282467
3637,6.433951572154837
3638,10.767829922301695
3639,9.443344594235665
3640,3.6859296892190048
3641,10.371455936386424
3642,5.429939078956504
3643,5.784150512924865
3644,10.163968593149264
3645,5.210708177879748
3646,5.449452901807048
3647,3.09245674866009
3648,6.70948968371372
3649,4.0263169935677965
3650,1.3127070238378564
3651,3.3181346071078544
3652,8.663391001342172
3653,3.8824869816577583
3654,5.890325781084224
3655,6.807589391135477
3656,5.1897024196753785
3657,2.087783671863308
3658,6.277836486484998
3659,5.621203729890048
3660,3.031091025993628
3661,6.35648262622018
3662,5.260720125943893
3663,7.549634755067836
3664,8.508550558800435
3665,5.710270059488479
3666,2.212034614769596
3667,5.319840763271694
3668,7.266373798220597
3669,7.427757257905728
3670,4.342395744089085
3671,3.9696984230545
3672,9.59290441377548
3673,4.790991858865553
3674,4.228710908565441
3675,6.905657433031204
3676,6.35133357597654
3677,7.964590425155951
3678,5.034054113872786
3679,5.6433116182248115
3680,2.379182531473829
3681,4.1083522550572384
3682,8.543925576696049
3683,4.455318297307805
3684,5.154214426435487
3685,8.133042801854714
3686,5.835014376754914
3687,14.02441611804002
3688,3.6388097129337726
3689,3.3181346071078544
3690,2.92166018561708
3691,1.773087757124216
3692,7.498072034409426
3693,7.015558689981839
3694,10.816882093630692
3695,5.920923796391335
3696,10.370068495829234
3697,3.3720298007192704
3698,5.33156396588248
3699,7.407333784563661
3700,13.18613784759003
3701,11.933276341899154
3702,5.754226732352926
3703,6.496572449885509
3704,10.261576956354732
3705,2.769704861058849
3706,7.015900409464725
3707,8.626863853572777
3708,7.077851092466335
3709,5.890325781084224
3710,7.436645207523663
3711,5.477045592693273
3712,2.9824670142417298
3713,1.9198971089184431
3714,5.291679470518799
3715,7.458439956036729
3716,7.648758587059177
3717,2.1451242747810424
3718,6.296430169664353
3719,8.553683581878337
3720,14.487582649114998
3721,8.692990635661694
3722,1.4324130800667962
3723,7.865937097921329
3724,10.725040480071009
3725,11.93180636871989
3726,3.489537182531394
3727,14.537133687479637
3728,8.073957559515906
3729,2.578987960692272
3730,11.799636426780978
3731,7.195423209273907
3732,9.250310537752142
3733,5.835606394266261
3734,6.647675342511287
3735,3.575420895560056
3736,7.817427882277686
3737,13.583295939735736
3738,4.845464785249627
3739,16.83602029888046
3740,8.471750146027341
3741,7.817179868109083
3742,4.180127974910884
3743,4.01653936462842
3744,4.684060943232774
3745,6.283652400089143
3746,3.294419596029741
3747,7.864406696173597
3748,8.33137236613948
3749,3.4083799309493217
3750,7.765369886730394
3751,6.319056206080524
3752,13.20513551438436
3753,7.012445255914795
3754,5.6576800085578345
3755,3.7661983941241983
3756,2.818115877241372
3757,10.373753670987517
3758,8.936399091646013
3759,1.6346783220931085
3760,5.061814619260156
3761,8.540629660450582
3762,6.794471690275284
3763,10.490375402707745
3764,7.8159737005562
3765,1.4220796452198985
3766,7.217455793329634
3767,8.13101890836286
3768,8.652835015109988
3769,8.737725436942737
3770,5.060166814797226
3771,8.744057050043276
3772,8.780400468105336
3773,6.186343667465684
3774,10.895979281984264
3775,16.790682232333687
3776,8.529681644675522
3777,4.582171673624183
3778,2.850353884080911
3779,3.6953533991888254
3780,9.310365629013674
3781,7.66288247804574
3782,5.625155607465515
3783,8.7269481455825
3784,7.706254097676887
3785,17.270665047114395
3786,2.7108362362911396
3787,6.277836486484998
3788,2.1190051248863195
3789,13.284263305560852
3790,8.789292393033351
3791,8.219842647023292
3792,10.70537219979378
3793,9.425455162572971
3794,7.956878996899639
3795,5.539859216355902
3796,6.565563906635034
3797,13.886093846302224
3798,5.293651822458985
3799,9.505458207554398
3800,8.963694972051636
3801,3.1184241648690683
3802,8.691810187296277
3803,8.962653470623318
3804,7.944633873804385
3805,7.306552112191655
3806,4.769942706857272
3807,6.834508513823669
3808,4.389808162292685
3809,4.378406430827432
3810,8.580450684420772
3811,3.372787410243568
3812,2.1477691430696013
3813,7.289995732249588
3814,9.143856903388134
3815,7.658852162288618
3816,7.997794648531576
3817,7.985827454991447
3818,6.537721040004984
3819,7.127998853936767
3820,8.295576634421579
3821,6.925682987518773
3822,8.701606687830042
3823,8.204064422182606
3824,12.20363581323816
3825,4.628584853152712
3826,1.2162146626864472
3827,12.44969933547742
3828,6.871395708137712
3829,7.278309201641404
3830,2.870901842427544
3831,7.656641158549358
3832,15.33363348572824
3833,9.433041074897266
3834,6.029703870866693
3835,7.263395747689987
3836,7.550537307938329
3837,3.6129794731392146
3838,6.037477697448946
3839,13.797940639914737
3840,5.799023165164255
3841,9.773116549951435
3842,8.182528047715829
