,MagpieData mean NfValence,2-norm,MagpieData mode GSvolume_pa,MagpieData mean AtomicWeight,MagpieData minimum NValence,MagpieData mean GSvolume_pa,MagpieData maximum Number,frac p valence electrons,MagpieData mean NValence,MagpieData mean MeltingT,frac s valence electrons,5-norm,MagpieData avg_dev Row,MagpieData minimum Number,MagpieData mean NdValence,MagpieData minimum MendeleevNumber,MagpieData mean NdUnfilled,MagpieData mean Number,MagpieData avg_dev MendeleevNumber,MagpieData maximum GSvolume_pa,MagpieData mean MendeleevNumber,MagpieData maximum MeltingT,MagpieData mean Electronegativity,0-norm,MagpieData maximum MendeleevNumber,MagpieData avg_dev NValence,MagpieData range MendeleevNumber,MagpieData avg_dev Column,MagpieData minimum Electronegativity,MagpieData mean Column,3-norm,MagpieData range GSvolume_pa,MagpieData mean NUnfilled,MagpieData avg_dev MeltingT,frac d valence electrons,Cu,MagpieData mean NpValence,MagpieData mode NUnfilled,MagpieData avg_dev GSvolume_pa,Tc,MagpieData maximum CovalentRadius,MagpieData avg_dev NdUnfilled,MagpieData avg_dev Number,MagpieData range CovalentRadius,MagpieData mode NdValence,MagpieData mode Number,MagpieData mean SpaceGroupNumber,MagpieData mode MendeleevNumber,MagpieData range MeltingT,MagpieData mode NValence,MagpieData avg_dev CovalentRadius,frac f valence electrons,MagpieData mode MeltingT,Zn,Be,MagpieData avg_dev NdValence,MagpieData avg_dev AtomicWeight,Y,Ru,MagpieData mode NdUnfilled,MagpieData minimum NUnfilled,MagpieData avg_dev Electronegativity,MagpieData minimum MeltingT,MagpieData mean GSmagmom,MagpieData range Electronegativity,Ir,MagpieData maximum NfUnfilled,MagpieData minimum GSvolume_pa,MagpieData avg_dev NpUnfilled,Rh,MagpieData mode Electronegativity,MagpieData range AtomicWeight,MagpieData range Number,MagpieData mode CovalentRadius,MagpieData mean NsValence,Os,MagpieData avg_dev NUnfilled,MagpieData mean CovalentRadius,Au,MagpieData range NValence,Ta,MagpieData minimum Column,Hg,MagpieData maximum Electronegativity,Sb,MagpieData minimum NdUnfilled,MagpieData mean GSbandgap,Cr,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData avg_dev NfValence,MagpieData minimum CovalentRadius,Sc,Zr,In,MagpieData range Row,MagpieData avg_dev SpaceGroupNumber,MagpieData minimum NdValence,O,Hf,MagpieData maximum SpaceGroupNumber,MagpieData avg_dev GSbandgap,Yb,MagpieData maximum GSbandgap,Ag,MagpieData range NUnfilled,MagpieData maximum NdUnfilled,Cd,MagpieData mean NfUnfilled,Lu,Ti,7-norm,MagpieData avg_dev NsUnfilled,MagpieData avg_dev GSmagmom,MagpieData avg_dev NfUnfilled,K,MagpieData avg_dev NsValence,MagpieData mode SpaceGroupNumber,Sn,MagpieData mode NpValence,Mg,V,Re,Nb,MagpieData range Column,Al,Mo,Pt,MagpieData range NdValence,MagpieData maximum NUnfilled,MagpieData minimum NsValence,Pb,MagpieData mean NpUnfilled,Sr,Eu,Te,Pr,MagpieData mode GSmagmom,MagpieData maximum NdValence,MagpieData mode NsValence,Mn,MagpieData maximum Column,MagpieData mode NsUnfilled,Pd,Ni,P,As,MagpieData mode NpUnfilled,W,MagpieData range NpUnfilled,10-norm,La,MagpieData maximum GSmagmom,MagpieData range NpValence,MagpieData mean NsUnfilled,Ga,MagpieData maximum NpUnfilled,Se,Ba,B,Ce,MagpieData range NdUnfilled,Tl,MagpieData minimum SpaceGroupNumber,MagpieData mode GSbandgap,MagpieData minimum AtomicWeight,Co,Bi,Li,MagpieData range SpaceGroupNumber,S,Ca,Ge,MagpieData maximum NValence,Si,MagpieData range GSmagmom,Tb,N,MagpieData range NfValence,C,Cl,Na,MagpieData mode AtomicWeight,MagpieData range NsValence,MagpieData maximum NsUnfilled,MagpieData minimum GSmagmom,MagpieData maximum NpValence,Fe,Ho,Nd,Dy,I,MagpieData minimum NpUnfilled,Br,U,MagpieData maximum NsValence,MagpieData mode Row,No,MagpieData maximum Row,Md,MagpieData minimum Row,Fm,Es,Cf,Pa,Bk,At,Rn,Cm,Am,Fr,Pu,Ra,Np,Th,Po,Ac,Tm,MagpieData minimum NfValence,Kr,Rb,Ar,Ne,He,H,Lr,MagpieData range GSbandgap,MagpieData minimum GSbandgap,MagpieData mode NfUnfilled,MagpieData minimum NpValence,Xe,MagpieData minimum NfUnfilled,MagpieData range NsUnfilled,Pm,Sm,MagpieData minimum NsUnfilled,MagpieData mode NfValence,MagpieData maximum NfValence,Cs,NComp,MagpieData maximum AtomicWeight,Gd,MagpieData range NfUnfilled,Er,F,MagpieData mode Column
0,-0.5798481936881077,-0.12368557196124352,-0.0940333786230918,-0.0768971199358991,-0.06415339902570771,-0.05173801307414161,-0.04700918459263603,-0.042704209229705414,-0.037046059820377786,-0.03604377885182741,-0.03153089100063877,-0.027265481060375185,-0.019507656167789156,-0.019189210333853124,-0.01717348045218403,-0.015961649635182984,-0.01592204126759822,-0.014484727817523968,-0.013205708052347997,-0.013044770745304857,-0.012026099868244433,-0.011926492164836766,-0.01112216413334266,-0.009617073816636013,-0.00948474496922691,-0.009165429439167094,-0.008032913550028331,-0.007582514227387316,-0.007339019324563267,-0.007247114614662875,-0.0072120139322696675,-0.007056331008519434,-0.006919507425520388,-0.00685858442196019,-0.006503264065268577,-0.006427210205772749,-0.0063433879151501005,-0.006327304748714568,-0.006055764033481292,-0.006012409510934513,-0.005960298757130333,-0.005590024256498571,-0.0054842787781999025,-0.0054672768236651015,-0.00530677625082443,-0.005192827269988487,-0.005178896606684358,-0.00511635238134267,-0.005085602925639199,-0.004961152112812117,-0.004890880943797082,-0.004789960905911439,-0.00474695437240924,-0.004732956112529552,-0.0045668839562916785,-0.00446099485630036,-0.004375679243703523,-0.0041533179574728685,-0.004130492436618893,-0.0038196191272257263,-0.003792596635898482,-0.0037060408179385718,-0.0036998065940059277,-0.0036108866677446727,-0.003543864925613649,-0.0035136689186682224,-0.0034656475066277004,-0.0034574040945677398,-0.0033565087348286227,-0.003244384759410468,-0.0032006099009085354,-0.0030541906023136,-0.002948374783410812,-0.0029344459625422203,-0.002917550836481486,-0.0027947884333421324,-0.0027797130730689013,-0.0027777427306788782,-0.0026832057177368362,-0.0026419181792276536,-0.0025757708350061526,-0.00257339581889926,-0.0024320055473993074,-0.0023507471519886858,-0.002291706841088703,-0.002265897312069387,-0.002193345141306202,-0.001983605625354379,-0.0019596801149548426,-0.0019247533347572787,-0.001892608755262204,-0.0018582819744920043,-0.0018000289187758423,-0.00171554400205709,-0.0016457685043028691,-0.001613042424745137,-0.001508010135915061,-0.0014840050907848346,-0.0014224961500884925,-0.0014178977703123152,-0.0013576502186862793,-0.0012688453825729917,-0.0011478036160519345,-0.0011315678751759872,-0.0011247753856047371,-0.0011062828934087499,-0.00107963493766694,-0.0010613487912907171,-0.0010491964026910772,-0.0010210996202371092,-0.001012829407327498,-0.001010734865786178,-0.0009896818096981619,-0.0009446692542693924,-0.0008999735631312067,-0.0008882420944208436,-0.0008796967816493417,-0.0008730932057628982,-0.0008590364034046782,-0.0008572566207188936,-0.0007505486803605077,-0.0007492138881052268,-0.000727334831639892,-0.0007028760104028642,-0.0006944701533371234,-0.0006939646409825917,-0.000693341294990657,-0.0006402963072558165,-0.0006171982629570305,-0.0006114453268549758,-0.0006107419897249944,-0.0004955853523873621,-0.0004731967613992305,-0.0004612777225843079,-0.00044690871747654626,-0.0004349881318929105,-0.00041043671829399386,-0.0003950124045877246,-0.00034197846050509906,-0.00033976473747165947,-0.0003332114721633639,-0.00032492721835264415,-0.0003063042541397998,-0.0003037502703113759,-0.00030247424652207755,-0.00027887975752416416,-0.0002720621645175836,-0.00026734556901975015,-0.0002369269558339937,-0.00023084064630973788,-0.00022971502912672026,-0.00022355573272125895,-0.00021859481577690687,-0.00021734689495289672,-0.00020331274285456669,-0.00018910813732653242,-0.00018570795647165905,-0.00018385690085687134,-0.00017583233984219682,-0.00014701703422881351,-0.00014068235575326327,-0.00013941866558564442,-0.00012442746993346354,-0.00011207138717295173,-0.00010937562652424404,-8.958977670014967e-05,-8.038637923135639e-05,-7.62316084421677e-05,-7.526519033884682e-05,-7.132298952650107e-05,-6.230894869740933e-05,-5.947454329147117e-05,-5.1338205742101906e-05,-4.854217344318901e-05,-4.1497347464058976e-05,-3.097965341081199e-05,-3.066607401958077e-05,-2.8605223797772972e-05,-2.6833057122255255e-05,-2.358705387084381e-05,-1.9627741874028715e-05,-1.9004032684510896e-05,-1.685409868423804e-05,-1.6195326715484626e-05,-9.879985739758013e-06,-9.700722676697637e-06,-8.993460835493572e-06,-4.604481410486194e-06,-2.245859493266167e-06,-1.738615642676855e-06,-1.5352762054998692e-06,-1.1001838184920842e-06,-8.179701728172617e-07,-5.028694459729977e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3698896278734338e-07,1.6901396038271344e-06,4.075550363191738e-06,6.952174959717894e-06,7.222156183872563e-06,0.00016984235342276666
