id,energy_above_hull,crystal_system,point_group
mp-10010,0.0,Cubic,m-3m
mp-10000,0.0,Hexagonal,6/mmm
mp-1001,0.0,Cubic,m-3m
mp-1001581,0.00240734,Cubic,-43m
mp-1000,0.0,Orthorhombic,mm2
mp-10009,0.0,Tetragonal,-42m
mp-1001603,0.0,Hexagonal,6/mmm
mp-1001604,0.0,Trigonal,-3m
mp-1001612,0.0,Trigonal,-3m
mp-1001606,0.0,Orthorhombic,mmm
mp-1001611,0.0,Orthorhombic,mmm
mp-1001615,0.0,Trigonal,-3m
mp-1001613,0.0,Trigonal,3m
mp-1001787,0.0,Cubic,-43m
mp-1001786,0.0,Orthorhombic,mm2
mp-1001614,0.0,Cubic,m-3m
mp-1001780,0.0,Trigonal,-3m
mp-1001835,0.0,Cubic,-43m
mp-1002104,0.0,Hexagonal,-6m2
mp-1001836,0.0,Tetragonal,4/mmm
mp-1002107,0.0,Orthorhombic,mmm
mp-1002114,0.018185038,Cubic,-43m
mp-1002115,0.0,Cubic,m-3m
mp-1002136,0.0,Orthorhombic,mmm
mp-1002133,0.0,Cubic,m-3m
mp-1002123,0.0,Cubic,m-3m
mp-1002571,0.005136301,Cubic,m-3m
mp-10026,0.0,Cubic,m-3m
mp-10036,0.0,Hexagonal,-6m2
mp-1002573,0.012777187,Triclinic,-1
mp-10033,0.0,Monoclinic,1
mp-1003311,0.039349899,Hexagonal,6/mmm
mp-10037,0.020976696,Hexagonal,6/mmm
mp-1003314,0.0,Triclinic,-1
mp-10032,0.0,Cubic,m-3m
mp-10049,0.0,Cubic,m-3m
mp-10046,0.0,Orthorhombic,mmm
mp-1005761,0.002707906,Hexagonal,6/mmm
mp-10059,0.011627773,Hexagonal,6/mmm
mp-1005,0.0,Cubic,m-3m
mp-1006059,0.0,Cubic,m-3m
mp-1006057,0.00381781,Hexagonal,-6m2
mp-10055,0.011681004,Hexagonal,6/mmm
mp-1005693,0.0,Hexagonal,6/mmm
mp-1006146,0.0,Cubic,m-3m
mp-1005895,0.018995453,Hexagonal,6/mmm
mp-10058,0.0,Tetragonal,-42m
mp-1006068,0.023194682,Hexagonal,6/mmm
mp-1006256,0.001448843,Cubic,m-3m
mp-10063,0.0,Trigonal,-3m
mp-1006399,0.0,Cubic,m-3m
mp-10068,0.0,Hexagonal,6/mmm
mp-1006888,0.0,Cubic,m-3m
mp-1007636,0.0,Hexagonal,6/mmm
mp-1007656,0.014122499,Tetragonal,4/mmm
mp-10074,0.005651643,Tetragonal,4/mmm
mp-1007663,0.0,Trigonal,-3m
mp-1007665,0.0,Trigonal,-3m
mp-1007666,0.0,Cubic,m-3m
mp-1006885,0.0,Orthorhombic,mmm
mp-1007692,0.0,Tetragonal,-42m
mp-1006891,0.0,Cubic,m-3m
mp-1007,0.0,Orthorhombic,mmm
mp-1007755,0.0,Tetragonal,4/mmm
mp-1007758,0.0,Cubic,m-3m
mp-1007691,0.0,Cubic,m-3m
mp-1007786,0.0,Monoclinic,2/m
mp-1007900,0.027558695,Orthorhombic,mmm
mp-1007908,0.0,Hexagonal,6/mmm
mp-1007907,0.0,Cubic,m-3m
mp-1007910,0.0,Cubic,m-3m
mp-1007918,0.0,Tetragonal,4/mmm
mp-1007852,0.04407567,Cubic,m-3m
mp-1007923,3.59e-05,Trigonal,-3m
mp-1008224,0.018480944,Cubic,m-3m
mp-1008394,0.0,Hexagonal,6/mmm
mp-1008488,0.0,Cubic,m-3m
mp-1008376,0.0,Trigonal,3m
mp-1008506,0.0,Hexagonal,6/mmm
mp-1008511,0.0,Cubic,m-3m
mp-1008505,0.0,Trigonal,-3m
mp-1008601,0.033222728,Cubic,-43m
mp-10086,0.0,Tetragonal,-42m
mp-1008624,0.0,Tetragonal,4/mmm
mp-1008530,0.029379678,Tetragonal,-42m
mp-1008632,0.017706741,Tetragonal,4/mmm
mp-1008568,0.032592128,Hexagonal,6/mmm
mp-1008561,0.0,Cubic,m-3m
mp-1008680,0.0,Cubic,-43m
mp-1008874,0.026073764,Cubic,-43m
mp-1008881,0.038379599,Cubic,-43m
mp-1008858,0.0,Cubic,-43m
mp-1008865,0.0,Cubic,-43m
mp-1008903,0.0,Orthorhombic,222
mp-1009077,0.0,Cubic,-43m
mp-1009082,0.0,Cubic,m-3m
mp-1009088,0.0,Cubic,m-3m
mp-1009086,0.021911296,Tetragonal,-42m
mp-1009087,0.0,Cubic,-43m
mp-1009132,0.0,Tetragonal,-42m
mp-1009133,0.0,Cubic,-43m
mp-10092,0.014589287,Tetragonal,-42m
mp-1009084,0.0,Cubic,m-3m
mp-1009085,0.0,Cubic,m-3m
mp-1009083,0.010045734,Hexagonal,-6m2
mp-1009130,0.0,Cubic,-43m
mp-1009238,0.030438366,Cubic,m-3m
mp-1009543,0.0,Cubic,m-3m
mp-1009581,0.0,Hexagonal,-6m2
mp-1009641,0.0,Cubic,m-3m
mp-1009733,0.013466877,Trigonal,-3m
mp-1009657,0.0,Cubic,m-3m
mp-1009730,0.029941781,Cubic,-43m
mp-1009755,0.01585109,Cubic,-43m
mp-1009756,0.03600977,Cubic,m-3m
mp-10098,0.0,Cubic,m-3m
mp-1009839,0.024851661,Tetragonal,4/mmm
mp-101,0.0,Cubic,m-3m
mp-1010,0.017570125,Tetragonal,4/mmm
mp-1010953,0.044288366,Cubic,m-3m
mp-10106,0.045211114,Cubic,m-3m
mp-10112,0.0,Tetragonal,4/mmm
mp-10113,0.0,Orthorhombic,mmm
mp-10118,0.04286768,Orthorhombic,mmm
mp-1011695,0.0,Hexagonal,6mm
mp-10133,0.0,Cubic,m-3m
mp-1013525,0.0,Trigonal,3m
mp-10135,0.0,Cubic,m-3m
mp-1013527,0.0,Cubic,m-3m
mp-1013548,0.0,Cubic,m-3m
mp-1013550,0.0,Cubic,m-3m
mp-1013554,0.016156827,Cubic,m-3m
mp-1013555,0.0,Cubic,m-3m
mp-1013558,0.0,Cubic,m-3m
mp-1013643,0.044351435,Cubic,m-3m
mp-1013900,0.002421678,Cubic,m-3m
mp-10139,0.007753958,Orthorhombic,mmm
mp-10140,0.03394774,Trigonal,-3m
mp-10142,0.0,Cubic,m-3m
mp-1014227,0.0,Cubic,m-3m
mp-1014229,0.0,Tetragonal,4/mmm
mp-1014230,0.0,Cubic,m-3m
mp-1014231,0.0,Cubic,m-3m
mp-1014244,0.0,Trigonal,3m
mp-1014265,0.0,Orthorhombic,mmm
mp-1014251,0.0,Hexagonal,6/mmm
mp-1014219,4.48e-05,Tetragonal,4/mmm
mp-1016200,0.012966215,Tetragonal,4/mmm
mp-10163,0.0,Hexagonal,6/mmm
mp-10165,0.008399117,Orthorhombic,mm2
mp-1016197,0.0,Tetragonal,4/mmm
mp-10167,0.006705474,Orthorhombic,mm2
mp-10166,0.01505228,Orthorhombic,mm2
mp-1017508,0.0,Orthorhombic,mm2
mp-1017507,0.0,Orthorhombic,mm2
mp-1017509,0.030407028,Trigonal,-3m
mp-1017529,0.003332685,Cubic,m-3m
mp-10175,0.025577015,Hexagonal,6/mmm
mp-1017534,0.01270183,Orthorhombic,mmm
mp-1017543,0.024867656,Trigonal,-3m
mp-1017548,0.0,Trigonal,-3m
mp-1017553,0.0,Tetragonal,-42m
mp-1017554,0.0,Cubic,m-3m
mp-1017556,0.0,Cubic,m-3m
mp-1017540,0.001693283,Hexagonal,6/mmm
mp-1017557,0.0,Cubic,m-3m
mp-1017559,0.0,Trigonal,-3m
mp-1017558,0.0,Tetragonal,-42m
mp-1017567,0.0,Trigonal,-3m
mp-1017578,0.0,Cubic,m-3m
mp-1017579,0.0,Cubic,m-3m
mp-1017627,0.0,Trigonal,-3m
mp-1017629,0.004985063,Cubic,m-3m
mp-1017628,0.0,Cubic,m-3m
mp-1017983,0.0,Cubic,m-3m
mp-1017987,0.0,Cubic,-43m
mp-1017577,0.0,Orthorhombic,mmm
mp-1017985,0.0,Hexagonal,6mm
mp-1017988,0.04885794,Hexagonal,-6m2
mp-10180,0.0,Cubic,-43m
mp-1018009,0.010144107,Tetragonal,4/mmm
mp-1018012,0.028118637,Hexagonal,6mm
mp-1018027,0.0,Tetragonal,4/mmm
mp-1018025,0.0,Hexagonal,-6m2
mp-1018029,0.0,Cubic,m-3m
mp-1018022,0.0,Cubic,-43m
mp-1018031,0.0,Cubic,m-3m
mp-1018028,0.0,Hexagonal,-6m2
mp-1018024,0.006828409,Trigonal,-3m
mp-1018040,0.0,Hexagonal,6mm
mp-1018033,0.037664885,Tetragonal,4/mmm
mp-1018047,0.0,Orthorhombic,mm2
mp-1018048,0.0,Orthorhombic,mmm
mp-1018052,0.0,Trigonal,-3m
mp-1018054,0.004825002,Hexagonal,-6m2
mp-1018056,0.0,Trigonal,-3m
mp-1018062,0.0,Cubic,m-3m
mp-1018032,0.028113527,Orthorhombic,mm2
mp-1018065,0.0,Tetragonal,4/mmm
mp-1018064,0.0,Orthorhombic,mm2
mp-1018066,0.0,Trigonal,3m
mp-1018073,0.0,Tetragonal,4/mmm
mp-1018071,0.0,Cubic,m-3m
mp-1018077,0.0,Cubic,m-3m
mp-1018081,0.049993345,Trigonal,3m
mp-1018084,0.043450007,Orthorhombic,mmm
mp-1018086,0.0,Cubic,-43m
mp-1018087,0.0,Orthorhombic,mmm
mp-1018090,0.049700469,Trigonal,3m
mp-1018094,0.0,Trigonal,3m
mp-1018093,0.0,Trigonal,3m
mp-1018096,0.010370604,Trigonal,3m
mp-1018098,0.0,Hexagonal,6mm
mp-1018099,0.0,Trigonal,-3m
mp-1018102,0.00863245,Cubic,m-3m
mp-10181,0.0,Tetragonal,4/mmm
mp-1018104,0.0,Tetragonal,4/mmm
mp-1018106,0.0,Cubic,-43m
mp-1018107,0.0,Trigonal,-3m
mp-1018129,0.0,Cubic,-43m
mp-1018128,0.0,Orthorhombic,mmm
mp-1018135,0.0,Trigonal,-3m
mp-1018134,0.0,Cubic,-43m
mp-1018103,0.0,Orthorhombic,222
mp-1018105,0.013869533,Tetragonal,4/mmm
mp-1018113,0.0,Trigonal,-3m
mp-1018095,0.0,Trigonal,-3m
mp-1018117,0.0,Tetragonal,4/mmm
mp-1018124,0.0,Tetragonal,4/mmm
mp-1018138,0.0,Cubic,-43m
mp-1018126,0.027117036,Orthorhombic,222
mp-1018125,0.0,Cubic,-43m
mp-1018123,0.0,Tetragonal,4/mmm
mp-1018122,0.0,Cubic,-43m
mp-1018131,0.0,Trigonal,-3m
mp-1018137,0.0,Cubic,-43m
mp-1018133,0.0,Trigonal,-3m
mp-1018136,0.0,Cubic,-43m
mp-1018139,0.0,Trigonal,-3m
mp-1018147,0.0,Orthorhombic,mmm
mp-1018148,0.0,Tetragonal,4/mmm
mp-1018146,0.0,Orthorhombic,mm2
mp-1018149,0.0,Tetragonal,4/mmm
mp-1018144,0.0,Trigonal,-3m
mp-1018151,0.0,Orthorhombic,mmm
mp-1018153,0.0,Tetragonal,4/mmm
mp-1018160,0.0,Trigonal,-3m
mp-1018156,0.0,Orthorhombic,222
mp-1018152,0.0,Orthorhombic,222
mp-1018154,0.0,Cubic,-43m
mp-1018162,0.0,Cubic,m-3m
mp-1018176,0.0,Tetragonal,4/mmm
mp-1018166,0.0,Cubic,m-3m
mp-1018179,0.010386385,Tetragonal,4/mmm
mp-1018178,0.0,Tetragonal,4/mmm
mp-1018276,0.0,Cubic,-43m
mp-10182,0.0,Orthorhombic,mmm
mp-10183,0.0,Cubic,m-3m
mp-10184,0.0,Cubic,m-3m
mp-1018630,0.0,Trigonal,-3m
mp-1018638,0.0,Cubic,m-3m
mp-1018651,0.0,Cubic,m-3m
mp-1018660,0.0,Trigonal,-3m
mp-1018641,0.0,Tetragonal,4/mmm
mp-1018658,0.0,Trigonal,-3m
mp-1018656,0.018238872,Trigonal,-3m
mp-1018646,0.0,Trigonal,-3m
mp-1018661,0.027406328,Tetragonal,4/mmm
mp-1018647,0.0,Hexagonal,6/mmm
mp-1018663,0.013750194,Tetragonal,4/mmm
mp-1018667,0.030943495,Tetragonal,4/mmm
mp-1018652,0.0,Tetragonal,4/mmm
mp-1018665,0.0,Hexagonal,6/mmm
mp-1018666,0.0,Trigonal,3m
mp-1018672,0.01868565,Orthorhombic,mmm
mp-1018668,0.029531912,Tetragonal,4/mmm
mp-1018671,0.0,Tetragonal,4/mmm
mp-1018673,0.0,Hexagonal,6/mmm
mp-1018677,0.0,Hexagonal,6/mmm
mp-1018669,0.036132407,Hexagonal,6/mmm
mp-1018675,0.0,Tetragonal,4/mmm
mp-1018680,0.022704093,Trigonal,3m
mp-1018679,0.047844282,Hexagonal,6/mmm
mp-1018682,0.0,Hexagonal,6/mmm
mp-1018683,0.0,Tetragonal,4/mmm
mp-1018684,0.015125116,Hexagonal,6/mmm
mp-1018688,0.03018433,Hexagonal,6mm
mp-1018689,0.0,Hexagonal,6/mmm
mp-1018695,0.0,Hexagonal,6/mmm
mp-1018694,0.0,Tetragonal,4/mmm
mp-1018674,0.0,Orthorhombic,mmm
mp-1018693,0.00492963,Trigonal,-3m
mp-1018691,0.0,Hexagonal,6mm
mp-1018697,0.0,Tetragonal,4/mmm
mp-1018696,0.0,Hexagonal,6/mmm
mp-1018681,0.0,Orthorhombic,mmm
mp-1018698,0.0,Hexagonal,6/mmm
mp-1018701,0.0,Hexagonal,6/mmm
mp-1018704,0.010042688,Hexagonal,6/mmm
mp-1018705,0.0,Hexagonal,6/mmm
mp-1018708,0.012382167,Hexagonal,6/mmm
mp-1018711,0.0,Hexagonal,6/mmm
mp-1018707,0.0,Hexagonal,6mm
mp-1018709,0.0,Hexagonal,6/mmm
mp-1018713,0.0,Hexagonal,6mm
mp-1018714,0.0,Hexagonal,6/mmm
mp-1018715,0.0485607,Tetragonal,4/mmm
mp-1018720,0.0,Tetragonal,4/mmm
mp-1018725,0.0,Hexagonal,6/mmm
mp-1018731,0.0,Hexagonal,6/mmm
mp-1018726,0.0,Tetragonal,4/mmm
mp-1018727,0.0,Tetragonal,4/mmm
mp-1018729,0.0,Hexagonal,6/mmm
mp-1018735,0.0,Cubic,m-3m
mp-1018737,0.0,Tetragonal,4/mmm
mp-1018736,0.0,Tetragonal,4/mmm
mp-1018738,0.0,Tetragonal,4/mmm
mp-1018742,0.0,Hexagonal,6/mmm
mp-1018744,0.009717691,Tetragonal,4/mmm
mp-1018740,0.0,Tetragonal,4/mmm
mp-1018746,0.0,Hexagonal,6/mmm
mp-1018728,0.0,Hexagonal,6/mmm
mp-1018752,0.003182628,Trigonal,-3m
mp-1018753,0.018123191,Tetragonal,4/mmm
mp-1018755,0.027430925,Trigonal,-3m
mp-1018757,0.0,Hexagonal,6/mmm
mp-1018762,0.0,Hexagonal,6/mmm
mp-1018747,0.0,Tetragonal,4/mmm
mp-1018761,0.0,Trigonal,-3m
mp-1018758,0.0,Trigonal,-3m
mp-1018763,0.0,Hexagonal,6/mmm
mp-1018764,0.0,Trigonal,-3m
mp-1018779,0.0,Trigonal,-3m
mp-1018768,0.0,Trigonal,-3m
mp-1018782,0.0,Trigonal,-3m
mp-1018780,0.0,Trigonal,-3m
mp-1018781,0.0,Trigonal,-3m
mp-1018769,0.0,Trigonal,-3m
mp-1018783,0.0,Monoclinic,2/m
mp-1018770,0.0,Trigonal,-3m
mp-1018766,0.0,Tetragonal,4/mmm
mp-1018784,0.0,Tetragonal,4/mmm
mp-1018792,0.021539419,Tetragonal,4/mmm
mp-1018791,0.0,Trigonal,-3m
mp-1018793,0.0018036,Tetragonal,4/mmm
mp-1018799,0.0,Tetragonal,4/mmm
mp-1018808,0.0,Hexagonal,6/mmm
mp-1018802,0.018943802,Tetragonal,4/mmm
mp-1018811,0.0,Hexagonal,6/mmm
mp-1018812,0.001014255,Tetragonal,4/mmm
mp-1018815,0.0,Tetragonal,4/mmm
mp-1018817,0.019883226,Tetragonal,4/mmm
mp-1018818,0.009417943,Hexagonal,6/mmm
mp-1018825,0.039289199,Tetragonal,4/mmm
mp-1018822,0.0,Cubic,m-3m
mp-1018826,0.0,Hexagonal,6/mmm
mp-1018819,0.016335373,Hexagonal,6/mmm
mp-1018823,0.0,Hexagonal,6/mmm
mp-1018821,0.023526614,Hexagonal,6/mmm
mp-1018814,0.0,Hexagonal,6/mmm
mp-1018886,0.0,Monoclinic,2/m
mp-1018893,0.0,Monoclinic,2/m
mp-1018891,0.01352525,Tetragonal,4/mmm
mp-1018895,0.0,Tetragonal,4/mmm
mp-1018896,0.036066181,Tetragonal,4/mmm
mp-1018902,0.0,Hexagonal,6/mmm
mp-1018900,0.001312553,Trigonal,-3m
mp-1018946,0.0,Tetragonal,4/mmm
mp-10189,0.013951968,Hexagonal,6mm
mp-1018940,0.022257503,Hexagonal,6/mmm
mp-1018936,0.0,Tetragonal,4/mmm
mp-1018941,0.0,Tetragonal,4/mmm
mp-1018942,0.016036409,Hexagonal,6/mmm
mp-1018948,0.042807281,Hexagonal,6/mmm
mp-1018952,0.0,Cubic,m-3m
mp-1018892,0.0,Cubic,m-3m
mp-1019,0.005393704,Hexagonal,6/mmm
mp-1019052,0.0,Tetragonal,4/mmm
mp-1019094,0.0,Tetragonal,4/mmm
mp-1019091,0.028805042,Hexagonal,6mm
mp-1019100,0.0,Tetragonal,4/mmm
mp-1019101,0.0,Hexagonal,6/mmm
mp-1019102,0.0,Tetragonal,4/mmm
mp-1019109,0.0,Hexagonal,6/mmm
mp-1019108,0.0,Hexagonal,6mm
mp-1019105,0.0,Tetragonal,4/mmm
mp-1019104,0.0,Tetragonal,4/mmm
mp-1019110,0.040941231,Tetragonal,4/mmm
mp-1019138,0.0,Tetragonal,4/mmm
mp-1019253,0.0,Tetragonal,4/mmm
mp-10192,0.0,Orthorhombic,mmm
mp-1019255,0.016414929,Cubic,m-3m
mp-1019256,0.019912612,Hexagonal,6/mmm
mp-1019259,0.0,Hexagonal,6/mmm
mp-1019089,0.0,Hexagonal,6/mmm
mp-1019269,0.008071748,Hexagonal,6/mmm
mp-1019266,0.011894009,Hexagonal,6/mmm
mp-1019277,0.0,Hexagonal,6/mmm
mp-1019278,0.0,Hexagonal,6/mmm
mp-1019257,0.0,Hexagonal,6mm
mp-10193,0.0,Hexagonal,6/mmm
mp-1019279,0.0,Hexagonal,6/mmm
mp-1019280,0.0173978,Hexagonal,6/mmm
mp-1019319,0.0,Hexagonal,6mm
mp-1019317,0.0,Cubic,-43m
mp-1019322,0.024205568,Cubic,-43m
mp-1019519,0.0,Tetragonal,4/mmm
mp-10194,0.0,Cubic,-43m
mp-10200,0.0,Cubic,-43m
mp-10198,0.022838422,Tetragonal,4/mmm
mp-1020,0.0,Cubic,m-3m
mp-1019316,0.0,Hexagonal,6/mmm
mp-1019324,0.037403068,Cubic,m-3m
mp-10208,0.0,Tetragonal,4/mmm
mp-10209,0.0,Hexagonal,6/mmm
mp-10212,0.0,Tetragonal,4/mmm
mp-1019888,0.0,Orthorhombic,mm2
mp-10201,0.020722801,Orthorhombic,mm2
mp-1021328,0.0,Cubic,-43m
mp-10214,0.0,Hexagonal,-6m2
mp-1021497,0.016867119,Tetragonal,4/mmm
mp-1022,0.0,Orthorhombic,mm2
mp-10224,0.017107854,Orthorhombic,mm2
mp-10226,0.0,Orthorhombic,mm2
mp-1022923,0.042671567,Tetragonal,-4
mp-1022963,0.043843854,Orthorhombic,mm2
mp-1023129,0.013923566,Orthorhombic,mm2
mp-1023319,0.025945081,Tetragonal,4/mmm
mp-1023928,0.0,Trigonal,3m
mp-1023941,0.013526103,Trigonal,3m
mp-1023943,0.043631416,Trigonal,3m
mp-1023954,0.002130047,Trigonal,3m
mp-1024940,0.046578643,Cubic,-43m
mp-1024947,0.0,Hexagonal,6/mmm
mp-1024941,0.0,Hexagonal,6mm
mp-1024948,0.0,Trigonal,-3m
mp-1024951,0.009664542,Orthorhombic,mmm
mp-1024954,0.0,Tetragonal,4/mmm
mp-1024955,0.0,Tetragonal,4/mmm
mp-1024957,0.0,Cubic,-43m
mp-1024964,0.0,Tetragonal,4/mmm
mp-1024960,0.011706905,Orthorhombic,mmm
mp-1024962,0.036643624,Hexagonal,6/mmm
mp-1024963,0.024208712,Hexagonal,6/mmm
mp-1024975,0.032979051,Tetragonal,4/mmm
mp-1024977,0.039861216,Cubic,-43m
mp-1024983,0.0,Tetragonal,4/mmm
mp-1024985,0.0,Orthorhombic,mmm
mp-1024984,0.016618852,Hexagonal,6mm
mp-1024986,0.0,Hexagonal,6mm
mp-1024987,0.0,Trigonal,-3m
mp-1024988,0.0,Cubic,-43m
mp-1024990,0.0,Cubic,-43m
mp-1024994,0.0,Hexagonal,6/mmm
mp-1024993,0.0,Tetragonal,4/mmm
mp-1024999,0.0,Hexagonal,6/mmm
mp-10250,0.0148239,Orthorhombic,mmm
mp-1025001,0.0,Cubic,-43m
mp-1025021,0.0,Hexagonal,6/mmm
mp-1025013,0.0,Hexagonal,6/mmm
mp-1025010,0.049249085,Cubic,-43m
mp-1025022,0.049909183,Cubic,-43m
mp-1025024,0.024255737,Monoclinic,2/m
mp-1025023,0.0,Hexagonal,6/mmm
mp-1025027,0.008223445,Tetragonal,4mm
mp-1025033,0.004512074,Hexagonal,6/mmm
mp-1024991,0.0,Hexagonal,6/mmm
mp-1025044,0.020583564,Cubic,-43m
mp-1025029,0.0,Tetragonal,4/mmm
mp-1025039,0.0,Hexagonal,6/mmm
mp-1025051,0.0,Hexagonal,6/mmm
mp-1025045,0.0,Orthorhombic,mmm
mp-1025059,0.0,Hexagonal,6/mmm
mp-1025071,0.0,Monoclinic,2/m
mp-1025067,0.010466161,Hexagonal,6/mmm
mp-1025068,0.0,Hexagonal,6/mmm
mp-1025070,0.026985088,Hexagonal,6/mmm
mp-1025077,0.000667151,Orthorhombic,mmm
mp-1025069,0.0,Hexagonal,6/mmm
mp-1025066,0.030717606,Orthorhombic,mmm
mp-1025079,0.0,Orthorhombic,mmm
mp-1025096,0.0,Tetragonal,4/mmm
mp-1025087,0.0,Hexagonal,6/mmm
mp-1025082,0.0,Hexagonal,6mm
mp-1025095,0.0,Hexagonal,6/mmm
mp-1025099,0.0,Tetragonal,4mm
mp-1025105,0.0,Orthorhombic,mmm
mp-1025116,0.0,Tetragonal,4/mmm
mp-1025075,0.0,Tetragonal,4/mmm
mp-1025122,0.0,Trigonal,3m
mp-1025128,0.0,Cubic,-43m
mp-1025134,0.0,Hexagonal,6/mmm
mp-1025143,0.00601886,Hexagonal,6mm
mp-1025144,0.006723316,Tetragonal,4/mmm
mp-1025136,0.0,Tetragonal,4mm
mp-1025155,0.0,Hexagonal,6/mmm
mp-1025161,0.0,Tetragonal,4/mmm
mp-1025165,0.0,Hexagonal,6/mmm
mp-1025168,0.004767329,Trigonal,-3m
mp-1025151,0.031185242,Tetragonal,4/mmm
mp-1025115,0.018976676,Orthorhombic,mmm
mp-1025129,0.0,Monoclinic,2/m
mp-1025113,0.03356635,Tetragonal,4/mmm
mp-1025177,0.0,Orthorhombic,mmm
mp-1025167,0.0,Cubic,m-3m
mp-1025182,0.028303081,Tetragonal,4/mmm
mp-1025190,0.009467044,Monoclinic,2/m
mp-1025163,0.0,Monoclinic,2/m
mp-1025170,0.0,Tetragonal,4/mmm
mp-1025193,0.0,Tetragonal,4/mmm
mp-1025187,0.0,Tetragonal,4/mmm
mp-1025175,0.0,Monoclinic,2/m
mp-1025181,0.0,Monoclinic,2/m
mp-1025176,0.026515044,Orthorhombic,mmm
mp-1025203,0.016022926,Orthorhombic,mmm
mp-1025191,0.0,Tetragonal,4/mmm
mp-1025183,0.0,Monoclinic,2/m
mp-1025194,0.0,Monoclinic,2/m
mp-1025189,0.0,Tetragonal,4/mmm
mp-1025205,0.0,Tetragonal,4/mmm
mp-1025180,0.0,Monoclinic,2/m
mp-1025200,0.0,Monoclinic,2/m
mp-1025201,0.0,Trigonal,3m
mp-1025207,0.035925571,Monoclinic,2/m
mp-1025210,0.0,Monoclinic,2/m
mp-1025212,0.0,Monoclinic,2/m
mp-1025213,0.0,Tetragonal,4/mmm
mp-1025195,0.041365706,Tetragonal,4/mmm
mp-1025218,0.001423155,Tetragonal,4mm
mp-1025219,0.009515938,Monoclinic,2/m
mp-1025223,0.0,Tetragonal,4/mmm
mp-1025222,0.0,Hexagonal,6/mmm
mp-1025232,0.006799824,Tetragonal,4/mmm
mp-1025236,0.001179073,Tetragonal,4/mmm
mp-1025227,0.0,Monoclinic,2/m
mp-1025225,0.0,Tetragonal,4/mmm
mp-1025229,0.008108804,Monoclinic,2/m
mp-1025240,0.0,Monoclinic,2/m
mp-1025239,0.045358434,Monoclinic,2/m
mp-1025238,0.0,Tetragonal,4/mmm
mp-1025235,0.038025685,Monoclinic,2/m
mp-1025242,0.0,Monoclinic,2/m
mp-1025241,0.005272,Tetragonal,4/mmm
mp-1025237,0.000604119,Tetragonal,4/mmm
mp-1025185,0.0,Tetragonal,4/mmm
mp-1025172,0.004151784,Orthorhombic,mmm
mp-1025246,0.0,Cubic,m-3m
mp-1025248,0.0,Tetragonal,4/mmm
mp-1025249,0.0,Tetragonal,4/mmm
mp-1025252,0.013960748,Tetragonal,4/mmm
mp-1025257,0.0,Monoclinic,2/m
mp-1025258,0.0,Tetragonal,4/mmm
mp-1025253,0.015656234,Tetragonal,4/mmm
mp-1025261,0.0,Tetragonal,4/mmm
mp-1025270,0.0,Tetragonal,4/mmm
mp-1025245,0.0,Tetragonal,4mm
mp-1025272,0.0,Tetragonal,4/mmm
mp-1025262,0.0,Monoclinic,2/m
mp-1025250,0.0,Tetragonal,4/mmm
mp-1025263,0.0,Monoclinic,2/m
mp-1025267,0.0,Monoclinic,2/m
mp-1025266,0.0,Tetragonal,4/mmm
mp-1025271,0.0,Tetragonal,4/mmm
mp-1025273,0.026791008,Monoclinic,2/m
mp-1025269,0.016245639,Tetragonal,4/mmm
mp-1025265,0.0,Monoclinic,2/m
mp-1025279,0.025618245,Tetragonal,4/mmm
mp-1025281,0.021420854,Tetragonal,4/mmm
mp-1025282,0.04213635,Monoclinic,2/m
mp-1025283,0.0,Monoclinic,2/m
mp-1025285,0.0,Monoclinic,2/m
mp-1025286,0.0,Monoclinic,2/m
mp-1025291,0.03296369,Tetragonal,4/mmm
mp-1025293,0.0,Tetragonal,4mm
mp-1025288,0.0,Monoclinic,2/m
mp-1025294,0.0,Tetragonal,4/mmm
mp-1025301,0.0,Monoclinic,2/m
mp-1025296,0.0,Monoclinic,2/m
mp-1025297,0.047532272,Tetragonal,4/mmm
mp-1025290,0.0,Hexagonal,6/mmm
mp-1025302,0.0,Tetragonal,4/mmm
mp-1025280,0.027122668,Tetragonal,4/mmm
mp-1025306,0.000871968,Tetragonal,4/mmm
mp-1025309,0.0,Trigonal,-3m
mp-1025304,0.0,Tetragonal,4/mmm
mp-1025289,0.0,Tetragonal,4/mmm
mp-1025311,0.0,Trigonal,-3m
mp-1025313,0.045021317,Orthorhombic,mmm
mp-1025320,0.0,Monoclinic,2/m
mp-1025322,0.037516783,Monoclinic,2/m
mp-1025321,0.010153196,Monoclinic,2/m
mp-1025315,0.0,Tetragonal,4/mmm
mp-1025324,0.0,Monoclinic,2/m
mp-1025335,0.0,Monoclinic,2/m
mp-1025323,0.0,Tetragonal,4/mmm
mp-1025329,0.021404637,Tetragonal,-42m
mp-1025326,0.0,Tetragonal,4/mmm
mp-1025339,0.0,Tetragonal,4/mmm
mp-1025340,0.0,Tetragonal,-42m
mp-1025338,0.0,Monoclinic,2/m
mp-1025316,0.0,Monoclinic,2/m
mp-1025344,0.017841455,Monoclinic,2/m
mp-1025346,0.0,Tetragonal,4/mmm
mp-1025347,0.045262488,Tetragonal,4/mmm
mp-1025348,0.0,Monoclinic,2/m
mp-1025349,0.034574633,Tetragonal,4/mmm
mp-1025345,0.049293123,Trigonal,-3m
mp-1025353,0.01647366,Tetragonal,4/mmm
