id,Density
mp-30426,7.923136934
mp-11816,5.644061931
mp-1079603,5.367492503
mp-1228125,7.301014613
mp-1078693,6.041998872
mp-30040,6.201599774
mp-1227971,6.196341179
mp-11266,6.057559503
mp-8281,5.957084262
mp-1069712,6.40221565
mp-8279,5.350860455
mp-1078435,8.506716827
mp-8150,5.984728735
mp-1183366,6.110400293
mp-1227962,6.476836685
mp-4887,6.747105689
mp-5663,6.033613518
mp-23432,4.354846268
mp-568662,3.394161727
mp-20563,6.678676709
mp-1070253,6.653307075
mp-559246,4.25516888
mp-571339,5.860978677
mp-30428,4.510555041
mp-9898,5.950988513
mp-551135,4.066481627
mp-31145,7.178474266
mp-1227964,5.733297498
mp-997034,5.642492122
mp-16254,5.410628366
mp-1080650,5.386858991
mp-1147715,4.708207942
mp-11700,6.015840801
mp-9195,5.904545698
mp-5792,6.502812235
mp-13287,6.120271073
mp-9247,6.559931873
mp-4255,5.623165232
mp-10437,6.405963448
mp-3988,5.230248685
mp-16052,7.038500555
mp-1214413,6.666049738
mp-505215,7.18449067
mp-1207068,6.861525475
mp-19164,7.830119202
mp-19416,7.907309046
mp-18746,8.093079625
mp-19101,8.199588045
mp-1228144,6.665288341
mp-656144,6.494570793
mp-754392,6.990464261
mp-1183310,6.410643366
mp-541429,7.25872927
mp-22294,7.303927244
mp-1029,4.694963403
mp-1080821,4.492689529
mp-1227957,6.954649855
mp-19035,6.104829477
mp-4883,5.702756859
mp-1008511,6.011158843
mp-1227942,5.409808443
mp-1018095,5.328729076
mp-1227940,4.813158774
mp-1008506,4.643219254
mp-1018094,5.463114043
mp-1219,5.173339705
mp-1206799,5.202159541
mp-38117,5.141999485
mp-1227967,5.984186777
mp-335,5.942574395
mp-20989,6.629539575
mp-505313,7.602905757
mp-19332,7.530153334
mp-1730,5.148200157
mp-1227958,10.92852921
mp-14006,4.598364729
mp-2611,5.404477099
mp-1228646,9.416504008
mp-10698,7.412748608
mp-1078234,5.506854928
mp-1069708,8.267879667
mp-1068447,6.803472822
mp-22346,8.211203788
mp-1070247,6.973467104
mp-24424,4.617233497
mp-23861,4.010975196
mp-23862,4.916341024
mp-1182102,4.440816428
mp-10322,7.810629874
mp-998552,8.128152155
mp-998352,5.436616237
mp-2197,7.458274924
mp-3915,6.131021921
mp-1228081,8.686399176
mp-11267,8.68661896
mp-1183299,9.518589216
mp-864618,9.726938894
mp-867770,9.622080627
mp-19181,8.06415397
mp-22951,5.208380718
mp-568536,4.972152036
mp-31509,5.565138269
mp-1228055,5.898264667
mp-1227944,5.504280335
mp-22141,6.050442559
mp-22780,8.590673731
mp-1025520,7.029589266
mp-21032,8.447261466
mp-1214750,9.997447994
mp-11078,7.203815833
mp-33985,5.317796549
mp-1227995,8.094217185
mp-22687,6.305512224
mp-13545,5.965411988
mp-1078225,4.698099892
mp-10616,4.383811779
mp-10250,5.020979881
mp-23818,3.768358059
mp-13277,3.738819031
mp-10485,4.539449071
mp-569396,3.534730898
mp-570771,2.682239529
mp-27454,2.991348315
mp-611378,7.190605745
mp-1183308,3.193990081
mp-754515,4.431650328
mp-1227881,5.511515131
mp-9934,3.668570577
mp-8280,4.040214412
mp-29209,5.700026888
mp-7876,4.339424587
mp-1214765,4.560211419
mp-8278,3.235438937
mp-9567,4.307466384
mp-7875,3.337110883
mp-1078462,3.893079081
mp-1079433,2.870901842
mp-1078949,5.18970242
mp-15608,5.816688106
mp-27323,5.453344272
mp-19857,5.466641344
mp-19322,6.538724362
mp-1001,4.760885188
mp-31235,5.379284488
mp-1182061,4.932893499
mp-867147,7.112705795
mp-9732,3.652623725
mp-1183318,6.774112669
mp-1183312,4.881599279
mp-3020,6.443755575
mp-638374,6.231924524
mp-1227840,6.318154991
mp-546665,6.097999919
mp-19118,6.839009924
mp-18763,6.861310151
mp-613910,4.543539886
mp-1147557,5.141867777
mp-7486,4.926775246
mp-11879,6.986003322
mp-568280,6.607461026
mp-9473,5.67068201
mp-571420,4.990560227
mp-1342,5.753123041
mp-1105,5.391926599
mp-985439,7.635694501
mp-11169,9.515319227
mp-12056,9.395065873
mp-8236,6.427579378
mp-8583,6.63659813
mp-4484,6.578694033
mp-7808,3.767181492
mp-28895,5.52109978
mp-20136,6.68721999
mp-19799,5.700244998
mp-21280,7.852241509
mp-1183391,9.161627656
mp-1008505,6.332957129
mp-1178510,6.885721972
mp-4009,4.818884355
mp-1687,8.649323413
mp-2606,9.234611454
mp-1206136,6.331455783
mp-549776,6.00849313
mp-18802,6.665806241
mp-31498,8.705562989
mp-747,13.27217854
mp-811,15.43776264
mp-7660,4.79379524
mp-568430,9.000728161
mp-1500,4.178927448
mp-684,3.672623075
mp-239,3.755479119
mp-568895,7.858637208
mp-8606,8.246322232
mp-624668,5.770147291
mp-9127,5.357451639
mp-9768,6.966081573
mp-6963,7.697016137
mp-1069937,7.733276699
mp-6950,5.803265244
mp-1183289,5.08936518
mp-1253,4.805294025
mp-7547,4.755527899
mp-7548,5.250095298
mp-2499,4.307806244
mp-1227729,7.189729514
mp-5588,4.208370166
mp-7655,4.130026053
mp-1070137,5.367731514
mp-1069809,6.914285155
mp-1214324,6.524380696
mp-19248,7.14926086
mp-19199,7.210697705
mp-872,5.2426579
mp-8290,4.876925811
mp-11819,7.174559827
mp-3163,6.869983973
mp-567510,5.642838776
mp-7759,6.222717252
mp-1068048,7.777674431
mp-11269,7.101605276
mp-30433,8.186207021
mp-1227793,4.698206015
mp-571353,6.517643842
mp-1227725,3.164578717
mp-1206538,5.922488118
mp-1227665,5.005752855
mp-1183305,7.39271884
mp-754852,4.353435853
mp-1227306,4.011994321
mp-1227311,5.392667112
mp-1183386,6.97873368
mp-980191,4.81370263
mp-1183321,2.794818118
mp-1183392,3.504986632
mp-754212,3.846354444
mp-1183335,2.889864513
mp-1227658,5.19852728
mp-984729,5.097083666
mp-1227650,2.867111399
mp-1227303,8.542674057
mp-754678,8.628535381
mp-1227304,6.726830074
mp-867514,6.491721462
mp-19312,7.747984791
mp-1000,4.937886195
mp-2150,5.442344624
mp-8234,5.982170913
mp-8291,4.121344532
mp-5020,5.696967708
mp-1018735,5.44112011
mp-1070808,7.511045088
mp-1070806,5.815448553
mp-865984,9.693650052
mp-1227390,7.029838182
mp-30434,8.346845963
mp-984725,8.989627368
mp-1227345,9.811795858
mp-1205946,7.043925136
mp-18756,8.349684539
mp-1042471,5.974372307
mp-778079,5.16687028
mp-505589,5.850014479
mp-18850,5.611457429
mp-19325,5.945447736
mp-18752,8.772496742
mp-1183398,5.887974537
mp-902,4.80857714
mp-1079320,5.539859216
mp-1077866,4.689069638
mp-30427,7.751557658
mp-11818,5.357509212
mp-1227349,6.383361898
mp-510311,6.669848052
mp-548469,5.165024818
mp-1205765,5.942909357
mp-31147,4.662952463
mp-31148,5.471994835
mp-30435,5.504924829
mp-570198,5.853668156
mp-1206924,6.118984537
mp-7426,5.037117298
mp-1070267,5.142148581
mp-3104,5.679937445
mp-3834,5.958155802
mp-1183207,6.406403094
mp-984720,5.665094417
mp-1228405,5.305451549
mp-1228416,5.577708933
mp-861937,6.915214223
mp-567872,5.734434754
mp-862947,7.562824221
mp-569529,7.452895901
mp-1018098,5.028496816
mp-8093,4.503963702
mp-1183204,6.349535495
mp-1183281,5.366972985
mp-867333,6.18443981
mp-1183198,5.355928905
mp-552934,4.633837672
mp-551456,4.316923936
mp-554352,5.294231342
mp-6562,6.582036471
mp-8790,6.048977342
mp-1147542,4.715914502
mp-1147581,4.207105998
mp-1147589,6.005231159
mp-1205913,5.04121803
mp-1018651,4.614441628
mp-697044,5.834531237
mp-697038,4.809539203
mp-754363,7.165757161
mp-9321,4.933313591
mp-8094,5.677447644
mp-866106,7.169860188
mp-1228367,5.049662135
mp-1228360,5.827877795
mp-1183329,6.324248911
mp-1228509,7.042156696
mp-755117,7.916443216
mp-643370,3.912951275
mp-1183274,4.309859482
mp-1183219,5.193354394
mp-753330,5.964206721
mp-550454,5.323140033
mp-1080029,5.300809104
mp-18963,5.35490679
mp-1892,4.403707635
mp-1018099,4.677565302
mp-1018096,5.336167451
mp-1183273,4.077760688
mp-1019519,2.874234074
mp-27869,3.891869518
mp-20098,6.989958652
mp-29352,6.515388813
mp-1228329,8.397633937
mp-1025237,6.548960279
mp-9908,4.924866367
mp-862631,6.830612284
mp-1228350,5.2678818
mp-1228342,5.322921318
mp-863021,5.070078886
mp-1228346,5.678763784
mp-867912,6.38405192
mp-3359,6.334050864
mp-760418,4.979071321
mp-1078191,5.206359499
mp-866292,6.23729247
mp-1183313,7.306852914
mp-984724,5.999665569
mp-1228331,8.967196177
mp-1018178,4.272596092
mp-984784,4.997620909
mp-7739,5.230953286
mp-1183301,6.177372704
mp-1183381,5.09737991
mp-9307,5.255315749
mp-14769,6.030387682
mp-8335,5.804495271
mp-3813,4.113162603
mp-10669,4.452898459
mp-9578,3.898587575
mp-7377,4.584363067
mp-1183374,3.252515367
mp-1080464,5.61366528
mp-571069,5.736678497
mp-1183350,3.93978826
mp-10736,3.84449865
mp-29242,6.159764435
mp-29243,5.380650306
mp-1183330,3.351776812
mp-1228028,5.407330387
mp-1079882,5.526653937
mp-1183354,4.212493567
mp-545788,5.410370319
mp-1079622,5.359610087
mp-8300,4.982529482
mp-1228030,5.980843566
mp-1228036,5.086665274
mp-9774,5.124792137
mp-87,1.895724397
mp-4262,2.543526562
mp-865966,13.96270069
mp-862287,8.161792147
mp-1183409,9.517468051
mp-30365,12.9814004
mp-12761,15.1411239
mp-30139,2.755687188
mp-15703,3.291339714
mp-23267,1.658328703
mp-2773,6.479698338
mp-862706,7.955382041
mp-865901,6.669417259
mp-1183416,7.192083954
mp-867837,9.069539087
mp-2323,6.201946001
mp-15951,2.222774793
mp-867840,9.086506268
mp-862669,6.269390928
mp-1227549,6.950965209
mp-984721,7.770018878
mp-867116,15.06282331
mp-862291,9.421299698
mp-1009088,4.729998635
mp-1013527,3.348982165
mp-862713,9.441871037
mp-570886,3.588179081
mp-867828,9.10351761
mp-1033,6.359073941
mp-2542,2.967498763
mp-11274,8.437278937
mp-13452,9.646193893
mp-13453,10.12152584
mp-11276,8.590553768
mp-862622,12.19253183
mp-422,2.355668427
mp-5046,2.370306353
mp-1541,4.194882439
mp-1009087,4.004123885
mp-865904,14.44742905
mp-15704,3.192853522
mp-865792,6.402183206
mp-867107,14.41937318
mp-1009085,2.443634992
mp-867767,8.508802049
mp-867835,8.427571445
mp-1009084,5.073891377
mp-1009086,3.910250237
mp-252,4.985107254
mp-866288,7.088484016
mp-867304,6.823930537
mp-867275,14.45293272
mp-867874,8.766714992
mp-550433,4.750973583
mp-1227367,5.187719643
mp-1227366,3.694632321
mp-603,6.320796766
mp-1569,2.461261614
mp-867274,11.16765132
mp-867271,6.457584908
mp-867270,11.1454494
mp-2031,5.046496677
mp-867273,10.92221879
mp-865869,10.67065543
mp-865308,7.391895271
mp-865147,7.453362852
mp-865003,11.81575678
mp-867280,15.0100871
mp-1183419,11.83001383
mp-2028,5.269015614
mp-865229,11.18965891
mp-866224,11.00243849
mp-864895,7.571426986
mp-1183421,7.43205778
mp-864961,11.57566558
mp-866115,8.542205424
mp-862600,11.80608422
mp-866024,11.21977116
mp-867307,11.33579907
mp-865021,11.71407156
mp-1183425,4.301352688
mp-983590,4.042916503
mp-862714,9.343472596
mp-1070456,2.668532146
mp-865168,4.213290212
mp-864894,5.698118296
mp-865562,5.603850078
mp-977552,5.3835505
mp-1227344,2.884924392
mp-1227276,3.250864685
mp-1227275,3.665720299
mp-1227272,3.66045813
mp-1227279,3.714875778
mp-1220,7.014958352
mp-1071690,3.603654583
mp-1025010,3.374534452
mp-650,4.675355102
mp-1072399,7.469293423
mp-23152,9.448409784
mp-997082,9.98648755
mp-570113,15.08241124
mp-23072,7.294296409
mp-568301,4.438965234
mp-22939,7.213106012
mp-27743,4.846229251
mp-568388,6.103604612
mp-22987,7.379320758
mp-22849,4.787148955
mp-753594,8.659975659
mp-755137,7.325601601
mp-1227444,8.267326654
mp-1227389,8.29069059
mp-1227424,8.585313269
mp-1227459,10.79100298
mp-1008488,11.25232611
mp-1183442,13.67847786
mp-30461,11.975833
mp-1227285,12.14682032
mp-1227313,12.4243177
mp-1066078,14.21893875
mp-1227397,14.36290937
mp-1064554,11.92401277
mp-1227290,7.940448998
mp-1227296,13.24901658
mp-1227340,6.854835223
mp-33723,6.081527382
mp-28944,5.448655035
mp-22965,6.151015975
mp-35216,7.343800894
mp-1227332,7.675541677
mp-760411,7.707596335
mp-675543,7.474577399
mp-570930,7.619754527
mp-568746,11.09692158
mp-1227322,12.75674072
mp-1078313,12.61085087
mp-552098,9.181539094
mp-541837,7.056072308
mp-23435,6.846886533
mp-755419,9.181336803
mp-1227356,7.266132746
mp-27910,6.893318035
mp-29666,7.096959355
mp-34202,7.468816519
mp-676250,7.526713327
mp-866311,8.503313517
mp-1227493,12.37435044
mp-1227319,8.690341445
mp-542615,7.238570034
mp-27607,8.063953576
mp-28229,8.06900264
mp-23154,3.372613643
mp-1066781,2.419080472
mp-23297,3.21593282
mp-36262,2.931426787
mp-1183535,1.969202109
mp-569304,1.274371018
mp-11725,1.434079461
mp-45,1.593611173
mp-538,4.468633665
mp-5615,5.629999413
mp-568664,7.249578982
mp-1227350,5.481231035
mp-984704,9.663910115
mp-997004,5.401588466
mp-12277,4.889479822
mp-1205978,7.374639351
mp-1206764,5.877557942
mp-13270,5.923608977
mp-7878,6.317496635
mp-865729,6.981403715
mp-1226821,3.427472021
mp-3173,2.355990774
mp-568177,2.285907775
mp-2404,2.425284826
mp-9690,3.821549522
mp-3862,3.617436715
mp-7704,2.347097201
mp-30175,3.82554789
mp-1226791,5.178389422
mp-1749,2.311698604
mp-3927,7.489533575
mp-4555,4.395442136
mp-5166,6.851827936
mp-5610,7.019824807
mp-1900,4.633747206
mp-12723,7.570066135
mp-443,10.37388468
mp-1183462,12.48971187
mp-568920,13.85502465
mp-1206909,7.677292288
mp-1227328,2.129398723
mp-28705,7.675386226
mp-865,2.437995559
mp-1227231,3.427302908
mp-1227218,2.245826479
mp-1018630,3.862323875
mp-1017548,2.482139913
mp-568398,8.731270981
mp-1213974,13.05540321
mp-1387328,4.237861724
mp-1227238,6.122036428
mp-977540,9.122314142
mp-1077466,8.005464627
mp-866006,8.877435872
mp-22888,3.226876694
mp-4124,2.237002462
mp-917,2.162856357
mp-1073,4.408705776
mp-866010,10.38534996
mp-16258,5.264883404
mp-866104,9.210331943
mp-753287,5.517150908
mp-623089,6.968082609
mp-866279,7.750172776
mp-568695,5.529339882
mp-1444,5.485134117
mp-7067,5.528967297
mp-1078064,11.84989777
mp-9570,4.745561921
mp-7430,5.69826166
mp-1183517,6.219886715
mp-760403,6.646018539
mp-865460,6.271513581
mp-1183527,6.003162611
mp-866040,8.653402393
mp-1183677,5.917655904
mp-1227227,5.544442238
mp-1183507,7.248286855
mp-1183467,7.768234445
mp-1183614,5.321314397
mp-27546,2.958292966
mp-22904,2.105012928
mp-1398496,2.757887854
mp-1018658,3.797971257
mp-569298,6.127880353
mp-4259,6.135257258
mp-3210,5.136943636
mp-1070152,4.698415004
mp-557519,2.681304624
mp-4120,4.88684105
mp-1227245,4.852301369
mp-4826,4.672733704
mp-8432,4.012066584
mp-5910,5.281944083
mp-1227246,3.64261781
mp-1183490,5.79124853
mp-4441,5.865749805
mp-7422,4.821489896
mp-5486,4.549074982
mp-568974,6.189562858
mp-28006,6.521875455
mp-1882,6.536938774
mp-1227230,4.15188558
mp-866228,9.516535421
mp-866216,8.466829375
mp-1183478,5.89499638
mp-1227401,5.92764284
mp-1227226,4.239106964
mp-865169,8.693897032
mp-1227387,6.044838437
mp-1183508,5.73931188
mp-1183606,5.350148216
mp-1227207,4.923822635
mp-1183530,8.393337126
mp-865553,5.59738791
mp-1183637,2.824467657
mp-755389,6.06706107
mp-1227261,4.393576196
mp-1227177,4.08990685
mp-1183609,8.238953943
mp-1183574,5.246080056
mp-1183604,4.600241816
mp-2741,3.089832592
mp-1404740,2.67701044
mp-1227116,5.210817684
mp-5597,4.868177468
mp-1068250,4.490344306
mp-6914,3.478415757
mp-1227096,4.790899936
mp-1018093,4.250051088
mp-7263,4.214223341
mp-1227042,3.4820818
mp-1018090,3.340878901
mp-11284,4.589510607
mp-1070099,4.603950556
mp-1080561,5.353622384
mp-1227072,7.398792326
mp-1976,5.100666751
mp-1227092,5.860341425
mp-1183618,6.340857176
mp-867315,9.377355879
mp-1183613,7.730974783
mp-1183601,8.210243094
mp-1227084,4.859637533
mp-1183638,5.786265259
mp-2360,3.728418518
mp-7801,4.310539555
mp-13286,4.254430886
mp-7883,9.039235564
mp-16259,10.26428286
mp-16260,6.829803048
mp-16261,7.055505926
mp-19791,6.955346809
mp-24422,3.252075279
mp-23859,2.490166513
mp-642725,2.360558066
mp-1227052,2.424832015
mp-24204,3.649045659
mp-34932,2.555174733
mp-23879,2.197721272
mp-1227045,4.992685154
mp-1207169,4.795662113
mp-1029359,7.781490168
mp-11286,7.215030383
mp-7041,6.264986271
mp-11287,9.287406058
mp-863648,10.34644129
mp-1183561,6.639662743
mp-1183554,9.652486297
mp-1183569,8.021204307
mp-866283,8.588092948
mp-1183585,6.002449017
mp-675701,5.685796971
mp-1227385,5.975488002
mp-30031,3.385258566
mp-20263,4.457748569
mp-1183617,6.900919735
mp-861960,10.28413417
mp-570769,7.103732315
mp-867201,9.02770663
mp-1183586,7.758468457
mp-21068,5.39432061
mp-22602,7.920342712
mp-19968,6.074271209
mp-1029479,6.088350384
mp-1080611,6.236708091
mp-22717,6.666016776
mp-21027,8.273734822
mp-570436,12.88243981
mp-862795,6.076926046
mp-1227048,3.602349712
mp-1183579,9.22767686
mp-866000,5.66382487
mp-862846,8.36856859
mp-861643,3.036121695
mp-1227055,3.757592994
mp-862962,4.972475198
mp-1183559,10.07412209
mp-1183596,8.503599481
mp-861869,9.024771884
mp-1227408,6.287812649
mp-1039148,1.713629157
mp-1183548,4.945103788
mp-867144,7.940591736
mp-13434,5.803056316
mp-1227049,2.600793999
mp-867266,7.309194952
mp-1183430,1.731858532
mp-9564,3.332020471
mp-29208,5.442553275
mp-5795,2.885546666
mp-9565,3.812302628
mp-1039383,1.736934587
mp-1039273,1.762732158
